PrijsID	Prijs	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-17122019	
65	Nederlands-Vlaamse Toneelschrijfprijs	https://literatuurplein.nl/detail/literaireprijs/nederlands-vlaamse-toneelschrijfprijs/65	http://web.archive.org/web/20191126211426/https://literatuurplein.nl/detail/literaireprijs/nederlands-vlaamse-toneelschrijfprijs/65	200	Klik
66	Jacobus van Looy-prijs	https://literatuurplein.nl/detail/literaireprijs/jacobus-van-looy-prijs/66	http://web.archive.org/web/20191126211141/https://literatuurplein.nl/detail/literaireprijs/jacobus-van-looy-prijs/66	200	Klik
67	J.C. Bloem-poëzieprijs	https://literatuurplein.nl/detail/literaireprijs/j-c-bloem-poezieprijs/67	http://web.archive.org/web/20191126211129/https://literatuurplein.nl/detail/literaireprijs/j-c-bloem-poezieprijs/67	200	Klik
67	J.C. Bloem-poëzieprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=67	http://web.archive.org/web/20191129213641/https://www.literatuurplein.nl/litprijs?litPrijsId=67	200	Klik
68	Prentenboek van het Jaar	https://literatuurplein.nl/detail/literaireprijs/prentenboek-van-het-jaar/68	http://web.archive.org/web/20191126211529/https://literatuurplein.nl/detail/literaireprijs/prentenboek-van-het-jaar/68	200	Klik
68	Prentenboek van het Jaar	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=68	http://web.archive.org/web/20191129213648/https://www.literatuurplein.nl/litprijs?litPrijsId=68	200	Klik
69	Kiekeboekprijs	https://literatuurplein.nl/detail/literaireprijs/kiekeboekprijs/69	http://web.archive.org/web/20191126211240/https://literatuurplein.nl/detail/literaireprijs/kiekeboekprijs/69	200	Klik
69	Kiekeboekprijs	https://www.literatuurplein.nl/detail/literaireprijs/kiekeboekprijs/69	http://web.archive.org/web/20191129105553/https://www.literatuurplein.nl/detail/literaireprijs/kiekeboekprijs/69	200	Klik
70	Het Beste Kinderboek	https://literatuurplein.nl/detail/literaireprijs/het-beste-kinderboek/70	http://web.archive.org/web/20191126211058/https://literatuurplein.nl/detail/literaireprijs/het-beste-kinderboek/70	200	Klik
71	Gouden Ezelsoor	https://literatuurplein.nl/detail/literaireprijs/gouden-ezelsoor/71	http://web.archive.org/web/20191126210928/https://literatuurplein.nl/detail/literaireprijs/gouden-ezelsoor/71	200	Klik
71	Gouden Ezelsoor	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=71	http://web.archive.org/web/20191129213712/https://www.literatuurplein.nl/litprijs?litPrijsId=71	200	Klik
72	Gouden Boekenuil	https://literatuurplein.nl/detail/literaireprijs/gouden-boekenuil/72	http://web.archive.org/web/20191126210922/https://literatuurplein.nl/detail/literaireprijs/gouden-boekenuil/72	200	Klik
72	Gouden Boekenuil	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=72	http://web.archive.org/web/20191129213719/https://www.literatuurplein.nl/litprijs?litPrijsId=72	200	Klik
72	Gouden Boekenuil	https://www.literatuurplein.nl/detail/literaireprijs/gouden-boekenuil/72	http://web.archive.org/web/20191129105446/https://www.literatuurplein.nl/detail/literaireprijs/gouden-boekenuil/72	200	Klik
73	Awater Poëzieprijs	https://literatuurplein.nl/detail/literaireprijs/awater-poezieprijs/73	http://web.archive.org/web/20191126210448/https://literatuurplein.nl/detail/literaireprijs/awater-poezieprijs/73	200	Klik
73	Awater Poëzieprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=73	http://web.archive.org/web/20191129213726/https://www.literatuurplein.nl/litprijs?litPrijsId=73	200	Klik
74	Bob den Uyl Prijs	https://literatuurplein.nl/detail/literaireprijs/bob-den-uyl-prijs/74	http://web.archive.org/web/20191126210527/https://literatuurplein.nl/detail/literaireprijs/bob-den-uyl-prijs/74	200	Klik
74	Bob den Uyl Prijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=74	http://web.archive.org/web/20191129213734/https://www.literatuurplein.nl/litprijs?litPrijsId=74	200	Klik
74	Bob den Uyl Prijs	https://www.literatuurplein.nl/detail/literaireprijs/bob-den-uyl-prijs/74	http://web.archive.org/web/20191129105315/https://www.literatuurplein.nl/detail/literaireprijs/bob-den-uyl-prijs/74	200	Klik
75	Kruyskamp-prijs	https://literatuurplein.nl/detail/literaireprijs/kruyskamp-prijs/75	http://web.archive.org/web/20191126211300/https://literatuurplein.nl/detail/literaireprijs/kruyskamp-prijs/75	200	Klik
76	Prijs voor de literaire kritiek	https://literatuurplein.nl/detail/literaireprijs/prijs-voor-de-literaire-kritiek/76	http://web.archive.org/web/20191126211547/https://literatuurplein.nl/detail/literaireprijs/prijs-voor-de-literaire-kritiek/76	200	Klik
77	Meiprijs	https://literatuurplein.nl/detail/literaireprijs/meiprijs/77	http://web.archive.org/web/20191126211402/https://literatuurplein.nl/detail/literaireprijs/meiprijs/77	200	Klik
78	Mekka-prijs	https://literatuurplein.nl/detail/literaireprijs/mekka-prijs/78	http://web.archive.org/web/20191126211408/https://literatuurplein.nl/detail/literaireprijs/mekka-prijs/78	200	Klik
79	Mathias Kemp-prijs	https://literatuurplein.nl/detail/literaireprijs/mathias-kemp-prijs/79	http://web.archive.org/web/20191126211350/https://literatuurplein.nl/detail/literaireprijs/mathias-kemp-prijs/79	200	Klik
79	Mathias Kemp-prijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=79	http://web.archive.org/web/20191129213742/https://www.literatuurplein.nl/litprijs?litPrijsId=79	200	Klik
80	Dioraphte Literatour Prijs	https://literatuurplein.nl/detail/literaireprijs/dioraphte-literatour-prijs/80	http://web.archive.org/web/20191126210807/https://literatuurplein.nl/detail/literaireprijs/dioraphte-literatour-prijs/80	200	Klik
80	Dioraphte Literatour Prijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=80	http://web.archive.org/web/20191129213749/https://www.literatuurplein.nl/litprijs?litPrijsId=80	200	Klik
81	E. du Perronprijs	https://literatuurplein.nl/detail/literaireprijs/e-du-perronprijs/81	http://web.archive.org/web/20191126210820/https://literatuurplein.nl/detail/literaireprijs/e-du-perronprijs/81	200	Klik
82	Kees Stip-prijs	https://literatuurplein.nl/detail/literaireprijs/kees-stip-prijs/82	http://web.archive.org/web/20191126211234/https://literatuurplein.nl/detail/literaireprijs/kees-stip-prijs/82	200	Klik
83	De Tweede Ronde-prijs	https://literatuurplein.nl/detail/literaireprijs/de-tweede-ronde-prijs/83	http://web.archive.org/web/20191126210749/https://literatuurplein.nl/detail/literaireprijs/de-tweede-ronde-prijs/83	200	Klik
84	Charlotte Köhler-prijs voor Literatuur	https://literatuurplein.nl/detail/literaireprijs/charlotte-kohler-prijs-voor-literatuur/84	http://web.archive.org/web/20191126210724/https://literatuurplein.nl/detail/literaireprijs/charlotte-kohler-prijs-voor-literatuur/84	200	Klik
85	A. Roland Holst-prijs	https://literatuurplein.nl/detail/literaireprijs/a-roland-holst-prijs/85	http://web.archive.org/web/20191126210333/https://literatuurplein.nl/detail/literaireprijs/a-roland-holst-prijs/85	200	Klik
85	A. Roland Holst-prijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=85	http://web.archive.org/web/20191129213756/https://www.literatuurplein.nl/litprijs?litPrijsId=85	200	Klik
85	A. Roland Holst-prijs	https://www.literatuurplein.nl/detail/literaireprijs/a-roland-holst-prijs/85	http://web.archive.org/web/20191129105257/https://www.literatuurplein.nl/detail/literaireprijs/a-roland-holst-prijs/85	200	Klik
86	DebutantenPrijs	https://literatuurplein.nl/detail/literaireprijs/debutantenprijs/86	http://web.archive.org/web/20191126210755/https://literatuurplein.nl/detail/literaireprijs/debutantenprijs/86	200	Klik
86	DebutantenPrijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=86	http://web.archive.org/web/20191129213803/https://www.literatuurplein.nl/litprijs?litPrijsId=86	200	Klik
86	DebutantenPrijs	https://www.literatuurplein.nl/detail/literaireprijs/debutantenprijs/86	http://web.archive.org/web/20191129105410/https://www.literatuurplein.nl/detail/literaireprijs/debutantenprijs/86	200	Klik
87	Academica DebutantenPrijs	https://literatuurplein.nl/detail/literaireprijs/academica-debutantenprijs/87	http://web.archive.org/web/20191126210340/https://literatuurplein.nl/detail/literaireprijs/academica-debutantenprijs/87	200	Klik
87	Academica DebutantenPrijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=87	http://web.archive.org/web/20191129213810/https://www.literatuurplein.nl/litprijs?litPrijsId=87	200	Klik
87	Academica DebutantenPrijs	https://www.literatuurplein.nl/detail/literaireprijs/academica-debutantenprijs/87	http://web.archive.org/web/20191129105215/https://www.literatuurplein.nl/detail/literaireprijs/academica-debutantenprijs/87	200	Klik
88	RABO-bank Lenteprijs voor Literatuur	https://literatuurplein.nl/detail/literaireprijs/rabo-bank-lenteprijs-voor-literatuur/88	http://web.archive.org/web/20191126211612/https://literatuurplein.nl/detail/literaireprijs/rabo-bank-lenteprijs-voor-literatuur/88	200	Klik
89	Nieuw Proza Prijs Venlo	https://literatuurplein.nl/detail/literaireprijs/nieuw-proza-prijs-venlo/89	http://web.archive.org/web/20191126211445/https://literatuurplein.nl/detail/literaireprijs/nieuw-proza-prijs-venlo/89	200	Klik
90	Boek-delenprijs	https://literatuurplein.nl/detail/literaireprijs/boek-delenprijs/90	http://web.archive.org/web/20191126210533/https://literatuurplein.nl/detail/literaireprijs/boek-delenprijs/90	200	Klik
90	Boek-delenprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=90	http://web.archive.org/web/20191129213823/https://www.literatuurplein.nl/litprijs?litPrijsId=90	200	Klik
90	Boek-delenprijs	https://www.literatuurplein.nl/detail/literaireprijs/boek-delenprijs/90	http://web.archive.org/web/20191129105321/https://www.literatuurplein.nl/detail/literaireprijs/boek-delenprijs/90	200	Klik
91	Victorine Hefting Prijs	https://literatuurplein.nl/detail/literaireprijs/victorine-hefting-prijs/91	http://web.archive.org/web/20191126211643/https://literatuurplein.nl/detail/literaireprijs/victorine-hefting-prijs/91	200	Klik
92	BNG Bank Literatuurprijs	https://literatuurplein.nl/detail/literaireprijs/bng-bank-literatuurprijs/92	http://web.archive.org/web/20191126210520/https://literatuurplein.nl/detail/literaireprijs/bng-bank-literatuurprijs/92	200	Klik
92	BNG Bank Literatuurprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=92	http://web.archive.org/web/20191129213830/https://www.literatuurplein.nl/litprijs?litPrijsId=92	200	Klik
92	BNG Bank Literatuurprijs	https://www.literatuurplein.nl/detail/literaireprijs/bng-bank-literatuurprijs/92	http://web.archive.org/web/20191129105309/https://www.literatuurplein.nl/detail/literaireprijs/bng-bank-literatuurprijs/92	200	Klik
93	C.C.S. Crone-prijs	https://literatuurplein.nl/detail/literaireprijs/c-c-s-crone-prijs-/93	http://web.archive.org/web/20191126210705/https://literatuurplein.nl/detail/literaireprijs/c-c-s-crone-prijs-/93	200	Klik
94	Kinderboekwinkelprijs	https://literatuurplein.nl/detail/literaireprijs/kinderboekwinkelprijs/94	http://web.archive.org/web/20191126211247/https://literatuurplein.nl/detail/literaireprijs/kinderboekwinkelprijs/94	200	Klik
94	Kinderboekwinkelprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=94	http://web.archive.org/web/20191129213837/https://www.literatuurplein.nl/litprijs?litPrijsId=94	200	Klik
95	Kinderboekwinkel Publieksprijs	https://literatuurplein.nl/detail/literaireprijs/kinderboekwinkel-publieksprijs/95	http://web.archive.org/web/20191126211254/https://literatuurplein.nl/detail/literaireprijs/kinderboekwinkel-publieksprijs/95	200	Klik
96	Gouden Boekenuil - Prijs van de Lezersjury	https://literatuurplein.nl/detail/literaireprijs/gouden-boekenuil-prijs-van-de-lezersjury/96	http://web.archive.org/web/20191126210916/https://literatuurplein.nl/detail/literaireprijs/gouden-boekenuil-prijs-van-de-lezersjury/96	200	Klik
96	Gouden Boekenuil - Prijs van de Lezersjury	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=96	http://web.archive.org/web/20191129213845/https://www.literatuurplein.nl/litprijs?litPrijsId=96	200	Klik
96	Gouden Boekenuil - Prijs van de Lezersjury	https://www.literatuurplein.nl/detail/literaireprijs/gouden-boekenuil-prijs-van-de-lezersjury/96	http://web.archive.org/web/20191129105452/https://www.literatuurplein.nl/detail/literaireprijs/gouden-boekenuil-prijs-van-de-lezersjury/96	200	Klik
97	Jan Hanlo Filmessayprijs	https://literatuurplein.nl/detail/literaireprijs/jan-hanlo-filmessayprijs/97	http://web.archive.org/web/20191126211206/https://literatuurplein.nl/detail/literaireprijs/jan-hanlo-filmessayprijs/97	200	Klik
98	BoekStart Babyboekje van het Jaar	https://literatuurplein.nl/detail/literaireprijs/boekstart-babyboekje-van-het-jaar-/98	http://web.archive.org/web/20191126210557/https://literatuurplein.nl/detail/literaireprijs/boekstart-babyboekje-van-het-jaar-/98	200	Klik
99	Nico Scheepmaker Beker	https://literatuurplein.nl/detail/literaireprijs/nico-scheepmaker-beker/99	http://web.archive.org/web/20191126211432/https://literatuurplein.nl/detail/literaireprijs/nico-scheepmaker-beker/99	200	Klik
101	Leesclubboek van het Jaar	https://literatuurplein.nl/detail/literaireprijs/leesclubboek-van-het-jaar/101	http://web.archive.org/web/20191126211306/https://literatuurplein.nl/detail/literaireprijs/leesclubboek-van-het-jaar/101	200	Klik
102	Academica Literatuurprijs	https://literatuurplein.nl/detail/literaireprijs/academica-literatuurprijs/102	http://web.archive.org/web/20191126210346/https://literatuurplein.nl/detail/literaireprijs/academica-literatuurprijs/102	200	Klik
102	Academica Literatuurprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=102	http://web.archive.org/web/20191129213224/https://www.literatuurplein.nl/litprijs?litPrijsId=102	200	Klik
102	Academica Literatuurprijs	https://www.literatuurplein.nl/detail/literaireprijs/academica-literatuurprijs/102	http://web.archive.org/web/20191129105221/https://www.literatuurplein.nl/detail/literaireprijs/academica-literatuurprijs/102	200	Klik
103	Europese Literatuurprijs	https://literatuurplein.nl/detail/literaireprijs/europese-literatuurprijs/103	http://web.archive.org/web/20191126210832/https://literatuurplein.nl/detail/literaireprijs/europese-literatuurprijs/103	200	Klik
103	Europese Literatuurprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=103	http://web.archive.org/web/20191129213235/https://www.literatuurplein.nl/litprijs?litPrijsId=103	200	Klik
103	Europese Literatuurprijs	https://www.literatuurplein.nl/detail/literaireprijs/europese-literatuurprijs/103	http://web.archive.org/web/20191129105422/https://www.literatuurplein.nl/detail/literaireprijs/europese-literatuurprijs/103	200	Klik
104	Gouden Lijst	https://literatuurplein.nl/detail/literaireprijs/gouden-lijst/104	http://web.archive.org/web/20191126210941/https://literatuurplein.nl/detail/literaireprijs/gouden-lijst/104	200	Klik
104	Gouden Lijst	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=104	http://web.archive.org/web/20191129213245/https://www.literatuurplein.nl/litprijs?litPrijsId=104	200	Klik
105	Debuutprijs	https://literatuurplein.nl/detail/literaireprijs/debuutprijs/105	http://web.archive.org/web/20191126210801/https://literatuurplein.nl/detail/literaireprijs/debuutprijs/105	200	Klik
105	Debuutprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=105	http://web.archive.org/web/20191129213252/https://www.literatuurplein.nl/litprijs?litPrijsId=105	200	Klik
105	Debuutprijs	https://www.literatuurplein.nl/detail/literaireprijs/debuutprijs/105	http://web.archive.org/web/20191129105416/https://www.literatuurplein.nl/detail/literaireprijs/debuutprijs/105	200	Klik
106	Jan Wolkers Prijs	https://literatuurplein.nl/detail/literaireprijs/jan-wolkers-prijs/106	http://web.archive.org/web/20191126211218/https://literatuurplein.nl/detail/literaireprijs/jan-wolkers-prijs/106	200	Klik
106	Jan Wolkers Prijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=106	http://web.archive.org/web/20191129213259/https://www.literatuurplein.nl/litprijs?litPrijsId=106	200	Klik
106	Jan Wolkers Prijs	https://www.literatuurplein.nl/detail/literaireprijs/jan-wolkers-prijs/106	http://web.archive.org/web/20191129105540/https://www.literatuurplein.nl/detail/literaireprijs/jan-wolkers-prijs/106	200	Klik
107	Bijenkorf-literatuurprijs	https://literatuurplein.nl/detail/literaireprijs/bijenkorf-literatuurprijs/107	http://web.archive.org/web/20191126210507/https://literatuurplein.nl/detail/literaireprijs/bijenkorf-literatuurprijs/107	200	Klik
108	Boekenmarkt-prijs	https://literatuurplein.nl/detail/literaireprijs/boekenmarkt-prijs/108	http://web.archive.org/web/20191126210539/https://literatuurplein.nl/detail/literaireprijs/boekenmarkt-prijs/108	200	Klik
109	PrinsjesBoekenprijs	https://literatuurplein.nl/detail/literaireprijs/prinsjesboekenprijs/109	http://web.archive.org/web/20191126211605/https://literatuurplein.nl/detail/literaireprijs/prinsjesboekenprijs/109	200	Klik
110	Herman de Coninckprijs	https://literatuurplein.nl/detail/literaireprijs/herman-de-coninckprijs/110	http://web.archive.org/web/20191126211046/https://literatuurplein.nl/detail/literaireprijs/herman-de-coninckprijs/110	200	Klik
110	Herman de Coninckprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=110	http://web.archive.org/web/20191129213306/https://www.literatuurplein.nl/litprijs?litPrijsId=110	200	Klik
110	Herman de Coninckprijs	https://www.literatuurplein.nl/detail/literaireprijs/herman-de-coninckprijs/110	http://web.archive.org/web/20191129105528/https://www.literatuurplein.nl/detail/literaireprijs/herman-de-coninckprijs/110	200	Klik
111	J.M.A. Biesheuvelprijs	https://literatuurplein.nl/detail/literaireprijs/j-m-a-biesheuvelprijs/111	http://web.archive.org/web/20191126211135/https://literatuurplein.nl/detail/literaireprijs/j-m-a-biesheuvelprijs/111	200	Klik
111	J.M.A. Biesheuvelprijs	https://www.literatuurplein.nl/detail/literaireprijs/j-m-a-biesheuvelprijs/111	http://web.archive.org/web/20191129105546/https://www.literatuurplein.nl/detail/literaireprijs/j-m-a-biesheuvelprijs/111	200	Klik
112	Boekhandelsprijs	https://literatuurplein.nl/detail/literaireprijs/boekhandelsprijs/112	http://web.archive.org/web/20191126210551/https://literatuurplein.nl/detail/literaireprijs/boekhandelsprijs/112	200	Klik
114	Letterenfonds Vertaalprijs	https://literatuurplein.nl/detail/literaireprijs/letterenfonds-vertaalprijs/114	http://web.archive.org/web/20191126211313/https://literatuurplein.nl/detail/literaireprijs/letterenfonds-vertaalprijs/114	200	Klik
114	Letterenfonds Vertaalprijs	https://www.literatuurplein.nl/detail/literaireprijs/letterenfonds-vertaalprijs/114	http://web.archive.org/web/20191129105558/https://www.literatuurplein.nl/detail/literaireprijs/letterenfonds-vertaalprijs/114	200	Klik
115	BookSpot Literatuurprijs Fictie	https://literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-fictie/115	http://web.archive.org/web/20191126210616/https://literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-fictie/115	200	Klik
115	BookSpot Literatuurprijs Fictie	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=115	http://web.archive.org/web/20191129213313/https://www.literatuurplein.nl/litprijs?litPrijsId=115	200	Klik
115	BookSpot Literatuurprijs Fictie	https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs/115	http://web.archive.org/web/20191126213951/https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs/115	200	Klik
115	BookSpot Literatuurprijs Fictie	https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-fictie/115	http://web.archive.org/web/20191129105333/https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-fictie/115	200	Klik
116	Beste Spirituele Boek	https://literatuurplein.nl/detail/literaireprijs/beste-spirituele-boek/116	http://web.archive.org/web/20191126210501/https://literatuurplein.nl/detail/literaireprijs/beste-spirituele-boek/116	200	Klik
117	Fintro Literatuurprijs	https://literatuurplein.nl/detail/literaireprijs/fintro-literatuurprijs/117	http://web.archive.org/web/20191126210851/https://literatuurplein.nl/detail/literaireprijs/fintro-literatuurprijs/117	200	Klik
117	Fintro Literatuurprijs	https://www.literatuurplein.nl/detail/literaireprijs/fintro-literatuurprijs/117	http://web.archive.org/web/20191129105440/https://www.literatuurplein.nl/detail/literaireprijs/fintro-literatuurprijs/117	200	Klik
118	ANV Debutantenprijs	https://literatuurplein.nl/detail/literaireprijs/anv-debutantenprijs/118	http://web.archive.org/web/20191126210435/https://literatuurplein.nl/detail/literaireprijs/anv-debutantenprijs/118	200	Klik
118	ANV Debutantenprijs	https://www.literatuurplein.nl/litprijs.jsp?litPrijsId=118	http://web.archive.org/web/20191129213320/https://www.literatuurplein.nl/litprijs?litPrijsId=118	200	Klik
118	ANV Debutantenprijs	https://www.literatuurplein.nl/detail/literaireprijs/anv-debutantenprijs/118	http://web.archive.org/web/20191129105251/https://www.literatuurplein.nl/detail/literaireprijs/anv-debutantenprijs/118	200	Klik
119	Thea Beckmanprijs	https://literatuurplein.nl/detail/literaireprijs/thea-beckmanprijs/119	http://web.archive.org/web/20191126210441/https://literatuurplein.nl/detail/literaireprijs/thea-beckmanprijs/119	200	Klik
119	Thea Beckmanprijs	https://www.literatuurplein.nl/detail/literaireprijs/thea-beckmanprijs/119	http://web.archive.org/web/20191129105704/https://www.literatuurplein.nl/detail/literaireprijs/thea-beckmanprijs/119	200	Klik
120	Brusseprijs	https://literatuurplein.nl/detail/literaireprijs/brusseprijs/120	http://web.archive.org/web/20191126210639/https://literatuurplein.nl/detail/literaireprijs/brusseprijs/120	200	Klik
121	Jan Wolkers Oeuvreprijs	https://literatuurplein.nl/detail/literaireprijs/jan-wolkers-oeuvreprijs/121	http://web.archive.org/web/20191126211212/https://literatuurplein.nl/detail/literaireprijs/jan-wolkers-oeuvreprijs/121	200	Klik
122	NRC Boekenwedstrijd	https://literatuurplein.nl/detail/literaireprijs/nrc-boekenwedstrijd/122	http://web.archive.org/web/20191126211457/https://literatuurplein.nl/detail/literaireprijs/nrc-boekenwedstrijd/122	200	Klik
123	Filter Vertaalprijs	https://literatuurplein.nl/detail/literaireprijs/filter-vertaalprijs/123	http://web.archive.org/web/20191126210845/https://literatuurplein.nl/detail/literaireprijs/filter-vertaalprijs/123	200	Klik
123	Filter Vertaalprijs	https://www.literatuurplein.nl/detail/literaireprijs/filter-vertaalprijs/123	http://web.archive.org/web/20191129105434/https://www.literatuurplein.nl/detail/literaireprijs/filter-vertaalprijs/123	200	Klik
124	Beste Boek voor Jongeren	https://literatuurplein.nl/detail/literaireprijs/beste-boek-voor-jongeren/124	http://web.archive.org/web/20191126210455/https://literatuurplein.nl/detail/literaireprijs/beste-boek-voor-jongeren/124	200	Klik
124	Beste Boek voor Jongeren	https://www.literatuurplein.nl/detail/literaireprijs/beste-boek-voor-jongeren/124	http://web.archive.org/web/20191129105303/https://www.literatuurplein.nl/detail/literaireprijs/beste-boek-voor-jongeren/124	200	Klik
125	C.C.S. Crone Stipendium	https://literatuurplein.nl/detail/literaireprijs/c-c-s-crone-stipendium/125	http://web.archive.org/web/20191126210711/https://literatuurplein.nl/detail/literaireprijs/c-c-s-crone-stipendium/125	200	Klik
126	Hendrik de Vriesstipendium	https://literatuurplein.nl/detail/literaireprijs/hendrik-de-vriesstipendium/126	http://web.archive.org/web/20191126211027/https://literatuurplein.nl/detail/literaireprijs/hendrik-de-vriesstipendium/126	200	Klik
127	Nederlandse Biografieprijs	https://literatuurplein.nl/detail/literaireprijs/nederlandse-biografieprijs/127	http://web.archive.org/web/20191126210826/https://literatuurplein.nl/detail/literaireprijs/nederlandse-biografieprijs/127	200	Klik
128	De Bronzen Uil	https://literatuurplein.nl/detail/literaireprijs/de-bronzen-uil/128	http://web.archive.org/web/20191126210736/https://literatuurplein.nl/detail/literaireprijs/de-bronzen-uil/128	200	Klik
128	De Bronzen Uil	https://www.literatuurplein.nl/detail/literaireprijs/de-bronzen-uil/128	http://web.archive.org/web/20191129105404/https://www.literatuurplein.nl/detail/literaireprijs/de-bronzen-uil/128	200	Klik
129	De Grote Poëzieprijs	https://literatuurplein.nl/detail/literaireprijs/de-grote-poezieprijs/129	http://web.archive.org/web/20191126211008/https://literatuurplein.nl/detail/literaireprijs/de-grote-poezieprijs/129	200	Klik
131	BookSpot Literatuurprijs Non-fictie	https://literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-non-fictie/131	http://web.archive.org/web/20191126210623/https://literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-non-fictie/131	200	Klik
131	BookSpot Literatuurprijs Non-fictie	https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-non-fictie/131	http://web.archive.org/web/20191126213944/https://www.literatuurplein.nl/detail/literaireprijs/bookspot-literatuurprijs-non-fictie/131	200	Klik
133	Boekensleutel	https://literatuurplein.nl/detail/literaireprijs/boekensleutel/133	http://web.archive.org/web/20191126210545/https://literatuurplein.nl/detail/literaireprijs/boekensleutel/133	200	Klik
134	Aleida Schotprijs	https://literatuurplein.nl/detail/literaireprijs/aleida-schotprijs/134	http://web.archive.org/web/20191126210402/https://literatuurplein.nl/detail/literaireprijs/aleida-schotprijs/134	200	Klik
135	BookSpot Lezersprijs	https://literatuurplein.nl/detail/literaireprijs/bookspot-lezersprijs/135	http://web.archive.org/web/20191126210609/https://literatuurplein.nl/detail/literaireprijs/bookspot-lezersprijs/135	200	Klik
		https://www.literatuurplein.nl/litprijzen	http://web.archive.org/web/20191129220242/https://www.literatuurplein.nl/litprijzen	200	Klik
		https://www.literatuurplein.nl/litprijzen.jsp	http://web.archive.org/web/20191129220249/https://www.literatuurplein.nl/litprijzen	200	Klik
		https://www.literatuurplein.nl/litprijzen-resultaten	http://web.archive.org/web/20191129220258/https://www.literatuurplein.nl/litprijzen-resultaten	200	Klik
		https://www.literatuurplein.nl/litprijzen-resultaten.jsp	http://web.archive.org/web/20191129220305/https://www.literatuurplein.nl/litprijzen-resultaten	200	Klik
