PrijsID	Prijs	PrijsURL	PrijsArchiefURL	PrijsArchiefURLStatusCheck-17122019		Prijseditie	PrijseditieID	PrijseditieURL	PrijseditieArchiefURL	PrijseditieArchiefURLStatusCheck-17122019	
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1958	396	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1958/396	http://web.archive.org/web/20191127005255/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1958/396	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1957	397	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1957/397	http://web.archive.org/web/20191127005249/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1957/397	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1956	398	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1956/398	http://web.archive.org/web/20191127005243/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1956/398	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1955	399	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1955/399	http://web.archive.org/web/20191127005237/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1955/399	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1954	400	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1954/400	http://web.archive.org/web/20191127005231/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1954/400	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1953	401	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1953/401	http://web.archive.org/web/20191127005225/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1953/401	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1951	402	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1951/402	http://web.archive.org/web/20191127005207/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1951/402	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1951	403	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1951/403	http://web.archive.org/web/20191127005213/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1951/403	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1950	404	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1950/404	http://web.archive.org/web/20191127005201/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1950/404	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1949	405	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1949/405	http://web.archive.org/web/20191127005154/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1949/405	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1948	406	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1948/406	http://web.archive.org/web/20191127005148/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1948/406	200	Klik
17	Vijverbergprijs	https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	http://web.archive.org/web/20191126211649/https://literatuurplein.nl/detail/literaireprijs/vijverbergprijs/17	200	Klik	Vijverbergprijs 1953	407	https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1953/407	http://web.archive.org/web/20191127005219/https://literatuurplein.nl/detail/literaireprijseditie/vijverbergprijs-1953/407	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1968	460	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1968/460	http://web.archive.org/web/20191126213243/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1968/460	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1967	461	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1967/461	http://web.archive.org/web/20191126213237/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1967/461	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1966	462	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1966/462	http://web.archive.org/web/20191126213227/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1966/462	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1965	463	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1965/463	http://web.archive.org/web/20191126213221/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1965/463	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1964	464	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1964/464	http://web.archive.org/web/20191126213215/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1964/464	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1963	465	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1963/465	http://web.archive.org/web/20191126213209/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1963/465	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1958	466	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1958/466	http://web.archive.org/web/20191126213202/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1958/466	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1956	467	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/467	http://web.archive.org/web/20191126213144/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/467	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1956	468	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/468	http://web.archive.org/web/20191126213156/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/468	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1956	469	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/469	http://web.archive.org/web/20191126213150/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1956/469	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1953	470	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1953/470	http://web.archive.org/web/20191126213131/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1953/470	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1953	471	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1953/471	http://web.archive.org/web/20191126213138/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1953/471	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1952	472	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1952/472	http://web.archive.org/web/20191126213119/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1952/472	200	Klik
18	Bijzondere prijs van de Jan Campert-stichting	https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	http://web.archive.org/web/20191126210514/https://literatuurplein.nl/detail/literaireprijs/bijzondere-prijs-van-de-jan-campert-stichting/18	200	Klik	Bijzondere prijs van de Jan Campert-stichting 1952	473	https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1952/473	http://web.archive.org/web/20191126213126/https://literatuurplein.nl/detail/literaireprijseditie/bijzondere-prijs-van-de-jan-campert-stichting-1952/473	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2007	474	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2007/474	http://web.archive.org/web/20191126223222/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2007/474	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2006	475	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2006/475	http://web.archive.org/web/20191126223216/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2006/475	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2005	476	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2005/476	http://web.archive.org/web/20191126223210/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2005/476	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2004	477	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2004/477	http://web.archive.org/web/20191126223204/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2004/477	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2003	478	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2003/478	http://web.archive.org/web/20191126223157/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2003/478	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2002	479	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2002/479	http://web.archive.org/web/20191126223151/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2002/479	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2001	480	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2001/480	http://web.archive.org/web/20191126223144/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2001/480	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2000	481	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2000/481	http://web.archive.org/web/20191126223138/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2000/481	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1999	482	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1999/482	http://web.archive.org/web/20191126223132/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1999/482	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1998	483	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1998/483	http://web.archive.org/web/20191126223126/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1998/483	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1997	484	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1997/484	http://web.archive.org/web/20191126223119/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1997/484	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1996	485	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1996/485	http://web.archive.org/web/20191126223113/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1996/485	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1995	486	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1995/486	http://web.archive.org/web/20191126223107/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1995/486	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1994	487	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1994/487	http://web.archive.org/web/20191126223101/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1994/487	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1993	488	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1993/488	http://web.archive.org/web/20191126223055/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1993/488	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1992	489	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1992/489	http://web.archive.org/web/20191126223048/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1992/489	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1990	490	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1990/490	http://web.archive.org/web/20191126223035/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1990/490	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1988	491	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1988/491	http://web.archive.org/web/20191126223023/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1988/491	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1991	492	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1991/492	http://web.archive.org/web/20191126223041/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1991/492	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1989	493	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1989/493	http://web.archive.org/web/20191126223029/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1989/493	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1986	494	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1986/494	http://web.archive.org/web/20191126223010/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1986/494	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 1987	495	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1987/495	http://web.archive.org/web/20191126223017/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-1987/495	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2010	737	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2010/737	http://web.archive.org/web/20191126223228/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2010/737	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2011	982	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2011/982	http://web.archive.org/web/20191126223235/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2011/982	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2013	1541	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2013/1541	http://web.archive.org/web/20191126223250/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2013/1541	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2012	1548	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2012/1548	http://web.archive.org/web/20191126223242/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2012/1548	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2014	1641	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2014/1641	http://web.archive.org/web/20191126223257/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2014/1641	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2015	1709	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2015/1709	http://web.archive.org/web/20191126223303/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2015/1709	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2016	1759	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2016/1759	http://web.archive.org/web/20191126223310/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2016/1759	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	Gouden Strop 2017	1810	https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2017/1810	http://web.archive.org/web/20191126223316/https://literatuurplein.nl/detail/literaireprijseditie/gouden-strop-2017/1810	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	BookSpot Gouden Strop 2018	1857	https://literatuurplein.nl/detail/literaireprijseditie/bookspot-gouden-strop-2018/1857	http://web.archive.org/web/20191126213900/https://literatuurplein.nl/detail/literaireprijseditie/bookspot-gouden-strop-2018/1857	200	Klik
19	BookSpot Gouden Strop	https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	http://web.archive.org/web/20191126210603/https://literatuurplein.nl/detail/literaireprijs/bookspot-gouden-strop/19	200	Klik	BookSpot Gouden Strop 2019	1982	https://literatuurplein.nl/detail/literaireprijseditie/bookspot-gouden-strop-2019/1982	http://web.archive.org/web/20191126213907/https://literatuurplein.nl/detail/literaireprijseditie/bookspot-gouden-strop-2019/1982	200	Klik
