NieuwsID	Bericht	BerichtURL	BerichtArchiefURL	ArchiefURLStatusCheck-17122019	
796	Bekroning van Florian Zeller met de Prix Interallié een keuze voor de jeugd	https://literatuurplein.nl/detail/nieuws/bekroning-van-florian-zeller-met-de-prix-interallie-een-keuze-voor-de-jeugd/796	http://web.archive.org/web/20191201055554/https://literatuurplein.nl/detail/nieuws/bekroning-van-florian-zeller-met-de-prix-interallie-een-keuze-voor-de-jeugd/796	200	Klik
668	Bekroonde roman van Raoul Schrott over Tristan da Cunha	https://literatuurplein.nl/detail/nieuws/bekroonde-roman-van-raoul-schrott-over-tristan-da-cunha/668	http://web.archive.org/web/20191201071336/https://literatuurplein.nl/detail/nieuws/bekroonde-roman-van-raoul-schrott-over-tristan-da-cunha/668	200	Klik
1395	Belangrijke Duitse prijs voor Dolf Verroen	https://literatuurplein.nl/detail/nieuws/belangrijke-duitse-prijs-voor-dolf-verroen/1395	http://web.archive.org/web/20191201045327/https://literatuurplein.nl/detail/nieuws/belangrijke-duitse-prijs-voor-dolf-verroen/1395	200	Klik
311	Belangstelling voor Nederlandse literatuur in jubilerend Sint-Petersburg	https://literatuurplein.nl/detail/nieuws/belangstelling-voor-nederlandse-literatuur-in-jubilerend-sint-petersburg/311	http://web.archive.org/web/20191201064341/https://literatuurplein.nl/detail/nieuws/belangstelling-voor-nederlandse-literatuur-in-jubilerend-sint-petersburg/311	200	Klik
484	Belangwekkende vondst Multatuli-documenten in Vlaanderen	https://literatuurplein.nl/detail/nieuws/belangwekkende-vondst-multatuli-documenten-in-vlaanderen/484	http://web.archive.org/web/20191201064000/https://literatuurplein.nl/detail/nieuws/belangwekkende-vondst-multatuli-documenten-in-vlaanderen/484	200	Klik
2291	Belgische koning reikt Prijs der Nederlandse Letteren uit aan Cees Nooteboom	https://literatuurplein.nl/detail/nieuws/belgische-koning-reikt-prijs-der-nederlandse-letteren-uit-aan-cees-nooteboom/2291	http://web.archive.org/web/20191201031037/https://literatuurplein.nl/detail/nieuws/belgische-koning-reikt-prijs-der-nederlandse-letteren-uit-aan-cees-nooteboom/2291	200	Klik
2585	Belinda Bauer wint Gold Dagger Award	https://literatuurplein.nl/detail/nieuws/belinda-bauer-wint-gold-dagger-award/2585	http://web.archive.org/web/20191201030010/https://literatuurplein.nl/detail/nieuws/belinda-bauer-wint-gold-dagger-award/2585	200	Klik
1611	Ben Sombogaart verfilmt opnieuw een boek van Thea Beckman	https://literatuurplein.nl/detail/nieuws/ben-sombogaart-verfilmt-opnieuw-een-boek-van-thea-beckman/1611	http://web.archive.org/web/20191201044407/https://literatuurplein.nl/detail/nieuws/ben-sombogaart-verfilmt-opnieuw-een-boek-van-thea-beckman/1611	200	Klik
3746	Ben Tiggelaar schrijft essay Maand van de Spiritualiteit 2016	https://literatuurplein.nl/detail/nieuws/ben-tiggelaar-schrijft-essay-maand-van-de-spiritualiteit-2016/3746	http://web.archive.org/web/20191201001126/https://literatuurplein.nl/detail/nieuws/ben-tiggelaar-schrijft-essay-maand-van-de-spiritualiteit-2016/3746	200	Klik
3746	Ben Tiggelaar schrijft essay Maand van de Spiritualiteit 2016	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3746	http://web.archive.org/web/20191129225033/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3746	200	Klik
3772	Benefietavond voor boeken voor vluchtelingenkinderen	https://literatuurplein.nl/detail/nieuws/benefietavond-voor-boeken-voor-vluchtelingenkinderen/3772	http://web.archive.org/web/20191201002258/https://literatuurplein.nl/detail/nieuws/benefietavond-voor-boeken-voor-vluchtelingenkinderen/3772	200	Klik
3543	Benefietveiling voor biografie Boudewijn Büch	https://literatuurplein.nl/detail/nieuws/benefietveiling-voor-biografie-boudewijn-buch-/3543	http://web.archive.org/web/20191201013405/https://literatuurplein.nl/detail/nieuws/benefietveiling-voor-biografie-boudewijn-buch-/3543	200	Klik
3543	Benefietveiling voor biografie Boudewijn Büch	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3543	http://web.archive.org/web/20191129222844/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3543	200	Klik
3551	Benefietveiling voor biografie Boudewijn Büch brengt 17.500 euro op	https://literatuurplein.nl/detail/nieuws/benefietveiling-voor-biografie-boudewijn-buch-brengt-17-500-euro-op/3551	http://web.archive.org/web/20191201013652/https://literatuurplein.nl/detail/nieuws/benefietveiling-voor-biografie-boudewijn-buch-brengt-17-500-euro-op/3551	200	Klik
3551	Benefietveiling voor biografie Boudewijn Büch brengt 17.500 euro op	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3551	http://web.archive.org/web/20191129222940/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3551	200	Klik
463	Bengaalse gemeenschap beledigd door roman van Monica Ali	https://literatuurplein.nl/detail/nieuws/bengaalse-gemeenschap-beledigd-door-roman-van-monica-ali/463	http://web.archive.org/web/20191201072035/https://literatuurplein.nl/detail/nieuws/bengaalse-gemeenschap-beledigd-door-roman-van-monica-ali/463	200	Klik
1116	Bengaalse schrijver vervolgd vanwege beledigen godin	https://literatuurplein.nl/detail/nieuws/bengaalse-schrijver-vervolgd-vanwege-beledigen-godin/1116	http://web.archive.org/web/20191201060657/https://literatuurplein.nl/detail/nieuws/bengaalse-schrijver-vervolgd-vanwege-beledigen-godin/1116	200	Klik
721	Benny Lindelauf schreef beste historische jeugdroman	https://literatuurplein.nl/detail/nieuws/benny-lindelauf-schreef-beste-historische-jeugdroman/721	http://web.archive.org/web/20191201062838/https://literatuurplein.nl/detail/nieuws/benny-lindelauf-schreef-beste-historische-jeugdroman/721	200	Klik
2682	Benny Lindelauf wint Woutertje Pieterse Prijs	https://literatuurplein.nl/detail/nieuws/benny-lindelauf-wint-woutertje-pieterse-prijs/2682	http://web.archive.org/web/20191201031639/https://literatuurplein.nl/detail/nieuws/benny-lindelauf-wint-woutertje-pieterse-prijs/2682	200	Klik
3880	Benoîte Groult, schrijfster van Zout op mijn huid, overleden	https://literatuurplein.nl/detail/nieuws/benoite-groult-schrijfster-van-i-zout-op-mijn-huid-i-overleden/3880	http://web.archive.org/web/20191201000921/https://literatuurplein.nl/detail/nieuws/benoite-groult-schrijfster-van-i-zout-op-mijn-huid-i-overleden/3880	200	Klik
3880	Benoîte Groult, schrijfster van Zout op mijn huid, overleden	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3880	http://web.archive.org/web/20191129230438/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3880	200	Klik
2790	Berber van der Geest voor derde maal op IBBY Honourlist	https://literatuurplein.nl/detail/nieuws/berber-van-der-geest-voor-derde-maal-op-ibby-honourlist/2790	http://web.archive.org/web/20191201022019/https://literatuurplein.nl/detail/nieuws/berber-van-der-geest-voor-derde-maal-op-ibby-honourlist/2790	200	Klik
2466	Bernard Dewulf wint Libris Literatuur Prijs	https://literatuurplein.nl/detail/nieuws/bernard-dewulf-wint-libris-literatuur-prijs/2466	http://web.archive.org/web/20191201025101/https://literatuurplein.nl/detail/nieuws/bernard-dewulf-wint-libris-literatuur-prijs/2466	200	Klik
1702	Bernhard Christiansen winnaar NK Poetry Slam 2007	https://literatuurplein.nl/detail/nieuws/bernhard-christiansen-winnaar-nk-poetry-slam-2007/1702	http://web.archive.org/web/20191201040433/https://literatuurplein.nl/detail/nieuws/bernhard-christiansen-winnaar-nk-poetry-slam-2007/1702	200	Klik
758	Bernice Rubens overleden	https://literatuurplein.nl/detail/nieuws/bernice-rubens-overleden/758	http://web.archive.org/web/20191201062617/https://literatuurplein.nl/detail/nieuws/bernice-rubens-overleden/758	200	Klik
1501	Bernlef auteur Boekenweekgeschenk 2008	https://literatuurplein.nl/detail/nieuws/bernlef-auteur-boekenweekgeschenk-2008/1501	http://web.archive.org/web/20191201054016/https://literatuurplein.nl/detail/nieuws/bernlef-auteur-boekenweekgeschenk-2008/1501	200	Klik
3034	Bernlef overleden	https://literatuurplein.nl/detail/nieuws/bernlef-overleden/3034	http://web.archive.org/web/20191201015019/https://literatuurplein.nl/detail/nieuws/bernlef-overleden/3034	200	Klik
3034	Bernlef overleden	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3034	http://web.archive.org/web/20191129221723/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3034	200	Klik
1375	Beroering rond onthulling van Günter Grass houdt aan	https://literatuurplein.nl/detail/nieuws/beroering-rond-onthulling-van-gunter-grass-houdt-aan/1375	http://web.archive.org/web/20191201045423/https://literatuurplein.nl/detail/nieuws/beroering-rond-onthulling-van-gunter-grass-houdt-aan/1375	200	Klik
1731	Bert de Groot bestuursvoorzitter CPNB	https://literatuurplein.nl/detail/nieuws/bert-de-groot-bestuursvoorzitter-cpnb/1731	http://web.archive.org/web/20191201040403/https://literatuurplein.nl/detail/nieuws/bert-de-groot-bestuursvoorzitter-cpnb/1731	200	Klik
1944	Bert de Groot over Gerard Reve en de toekomst van het boek	https://literatuurplein.nl/detail/nieuws/bert-de-groot-over-gerard-reve-en-de-toekomst-van-het-boek/1944	http://web.archive.org/web/20191201033716/https://literatuurplein.nl/detail/nieuws/bert-de-groot-over-gerard-reve-en-de-toekomst-van-het-boek/1944	200	Klik
2388	Bert Natter en Henk Nellen bekroond	https://literatuurplein.nl/detail/nieuws/bert-natter-en-henk-nellen-bekroond/2388	http://web.archive.org/web/20191201030436/https://literatuurplein.nl/detail/nieuws/bert-natter-en-henk-nellen-bekroond/2388	200	Klik
2983	Berthe Meijer overleden	https://literatuurplein.nl/detail/nieuws/berthe-meijer-overleden/2983	http://web.archive.org/web/20191201023039/https://literatuurplein.nl/detail/nieuws/berthe-meijer-overleden/2983	200	Klik
2983	Berthe Meijer overleden	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=2983	http://web.archive.org/web/20191129221640/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=2983	200	Klik
2519	Beryl Bainbridge overleden	https://literatuurplein.nl/detail/nieuws/beryl-bainbridge-overleden/2519	http://web.archive.org/web/20191201031810/https://literatuurplein.nl/detail/nieuws/beryl-bainbridge-overleden/2519	200	Klik
2035	Bestsellerauteur Johannes Mario Simmel overleden	https://literatuurplein.nl/detail/nieuws/bestsellerauteur-johannes-mario-simmel-overleden/2035	http://web.archive.org/web/20191201033609/https://literatuurplein.nl/detail/nieuws/bestsellerauteur-johannes-mario-simmel-overleden/2035	200	Klik
2035	Bestsellerauteur Johannes Mario Simmel overleden	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=2035	http://web.archive.org/web/20191129221043/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=2035	200	Klik
350	Bestsellerauteur Leon Uris overleden	https://literatuurplein.nl/detail/nieuws/bestsellerauteur-leon-uris-overleden/350	http://web.archive.org/web/20191201071444/https://literatuurplein.nl/detail/nieuws/bestsellerauteur-leon-uris-overleden/350	200	Klik
708	Betondorp eert gebroeders Van het Reve met een kunstwerk	https://literatuurplein.nl/detail/nieuws/betondorp-eert-gebroeders-van-het-reve-met-een-kunstwerk/708	http://web.archive.org/web/20191201055622/https://literatuurplein.nl/detail/nieuws/betondorp-eert-gebroeders-van-het-reve-met-een-kunstwerk/708	200	Klik
3926	Bette Westera wint de tweede Gouden Poëziemedaille voor Doodgewoon	https://literatuurplein.nl/detail/nieuws/bette-westera-wint-de-tweede-gouden-poeziemedaille-voor-i-doodgewoon-i-/3926	http://web.archive.org/web/20191201001237/https://literatuurplein.nl/detail/nieuws/bette-westera-wint-de-tweede-gouden-poeziemedaille-voor-i-doodgewoon-i-/3926	200	Klik
3731	Bette Westera wint Gouden Griffel	https://literatuurplein.nl/detail/nieuws/bette-westera-wint-gouden-griffel-/3731	http://web.archive.org/web/20191201011913/https://literatuurplein.nl/detail/nieuws/bette-westera-wint-gouden-griffel-/3731	200	Klik
3731	Bette Westera wint Gouden Griffel	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3731	http://web.archive.org/web/20191129224908/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3731	200	Klik
2358	Beurs Het Andere Boek houdt op te bestaan	https://literatuurplein.nl/detail/nieuws/beurs-het-andere-boek-houdt-op-te-bestaan/2358	http://web.archive.org/web/20191201030244/https://literatuurplein.nl/detail/nieuws/beurs-het-andere-boek-houdt-op-te-bestaan/2358	200	Klik
2334	Bibeb overleden	https://literatuurplein.nl/detail/nieuws/bibeb-overleden/2334	http://web.archive.org/web/20191201031740/https://literatuurplein.nl/detail/nieuws/bibeb-overleden/2334	200	Klik
1032	Bibliotheek Amsterdam presenteert deel collectie Boudewijn Büch	https://literatuurplein.nl/detail/nieuws/bibliotheek-amsterdam-presenteert-deel-collectie-boudewijn-buch/1032	http://web.archive.org/web/20191201062749/https://literatuurplein.nl/detail/nieuws/bibliotheek-amsterdam-presenteert-deel-collectie-boudewijn-buch/1032	200	Klik
4224	Bibliotheek en boekhandel onder een dak	https://literatuurplein.nl/detail/nieuws/bibliotheek-en-boekhandel-onder-een-dak/4224	http://web.archive.org/web/20191201004316/https://literatuurplein.nl/detail/nieuws/bibliotheek-en-boekhandel-onder-een-dak/4224	200	Klik
4224	Bibliotheek en boekhandel onder een dak	https://www.literatuurplein.nl/detail/nieuws/bibliotheek-en-boekhandel-onder-een-dak/4224	http://web.archive.org/web/20191129111300/https://www.literatuurplein.nl/detail/nieuws/bibliotheek-en-boekhandel-onder-een-dak/4224	200	Klik
2457	Bibliotheek Michaël Zeeman wordt geveild in Leiden	https://literatuurplein.nl/detail/nieuws/bibliotheek-michael-zeeman-wordt-geveild-in-leiden/2457	http://web.archive.org/web/20191201032145/https://literatuurplein.nl/detail/nieuws/bibliotheek-michael-zeeman-wordt-geveild-in-leiden/2457	200	Klik
865	Bibliotheek Nijmegen Literatuurprijs 2005 van start	https://literatuurplein.nl/detail/nieuws/bibliotheek-nijmegen-literatuurprijs-2005-van-start/865	http://web.archive.org/web/20191201055445/https://literatuurplein.nl/detail/nieuws/bibliotheek-nijmegen-literatuurprijs-2005-van-start/865	200	Klik
2919	Bibliotheek van Kees Fens digitaal geïnventariseerd	https://literatuurplein.nl/detail/nieuws/bibliotheek-van-kees-fens-digitaal-geinventariseerd/2919	http://web.archive.org/web/20191201021549/https://literatuurplein.nl/detail/nieuws/bibliotheek-van-kees-fens-digitaal-geinventariseerd/2919	200	Klik
3200	Bibliotheek Wassenaar vernoemt leesterras naar Boudewijn Büch	https://literatuurplein.nl/detail/nieuws/bibliotheek-wassenaar-vernoemt-leesterras-naar-boudewijn-buch/3200	http://web.archive.org/web/20191201022654/https://literatuurplein.nl/detail/nieuws/bibliotheek-wassenaar-vernoemt-leesterras-naar-boudewijn-buch/3200	200	Klik
3096	Bibliotheken bouwen verder aan digitale bibliotheek	https://literatuurplein.nl/detail/nieuws/bibliotheken-bouwen-verder-aan-digitale-bibliotheek/3096	http://web.archive.org/web/20191201021955/https://literatuurplein.nl/detail/nieuws/bibliotheken-bouwen-verder-aan-digitale-bibliotheek/3096	200	Klik
3495	Bibliotheken breiden aanbod e-books aanzienlijk uit	https://literatuurplein.nl/detail/nieuws/bibliotheken-breiden-aanbod-e-books-aanzienlijk-uit-/3495	http://web.archive.org/web/20191201010624/https://literatuurplein.nl/detail/nieuws/bibliotheken-breiden-aanbod-e-books-aanzienlijk-uit-/3495	200	Klik
3321	Bibliotheken starten grootschalige uitleen e-books	https://literatuurplein.nl/detail/nieuws/bibliotheken-starten-grootschalige-uitleen-e-books/3321	http://web.archive.org/web/20191201005835/https://literatuurplein.nl/detail/nieuws/bibliotheken-starten-grootschalige-uitleen-e-books/3321	200	Klik
638	Bicentenaire George Sand	https://literatuurplein.nl/detail/nieuws/bicentenaire-george-sand/638	http://web.archive.org/web/20191201064259/https://literatuurplein.nl/detail/nieuws/bicentenaire-george-sand/638	200	Klik
1174	Bijbel met meer dan 70% van de stemmen gekozen tot Boek van het Jaar	https://literatuurplein.nl/detail/nieuws/bijbel-met-meer-dan-70-van-de-stemmen-gekozen-tot-boek-van-het-jaar/1174	http://web.archive.org/web/20191201061048/https://literatuurplein.nl/detail/nieuws/bijbel-met-meer-dan-70-van-de-stemmen-gekozen-tot-boek-van-het-jaar/1174	200	Klik
1652	Bijna 1 miljoen exemplaren De gelukkige klas	https://literatuurplein.nl/detail/nieuws/bijna-1-miljoen-exemplaren-i-de-gelukkige-klas-i-/1652	http://web.archive.org/web/20191201052045/https://literatuurplein.nl/detail/nieuws/bijna-1-miljoen-exemplaren-i-de-gelukkige-klas-i-/1652	200	Klik
3178	Bijna 150.000 euro voor Jan Cremer memorabilia	https://literatuurplein.nl/detail/nieuws/bijna-150-000-euro-voor-jan-cremer-memorabilia/3178	http://web.archive.org/web/20191201022001/https://literatuurplein.nl/detail/nieuws/bijna-150-000-euro-voor-jan-cremer-memorabilia/3178	200	Klik
2597	Bijna 800.000 exemplaren van De grote zaal	https://literatuurplein.nl/detail/nieuws/bijna-800-000-exemplaren-van-i-de-grote-zaal-i-/2597	http://web.archive.org/web/20191201032521/https://literatuurplein.nl/detail/nieuws/bijna-800-000-exemplaren-van-i-de-grote-zaal-i-/2597	200	Klik
3345	Bijna de helft meer verkoop poëziebundels in Poëzieweek	https://literatuurplein.nl/detail/nieuws/bijna-de-helft-meer-verkoop-poeziebundels-in-poezieweek/3345	http://web.archive.org/web/20191201012319/https://literatuurplein.nl/detail/nieuws/bijna-de-helft-meer-verkoop-poeziebundels-in-poezieweek/3345	200	Klik
835	Bijzonder cadeau voor het Letterkundig Museum	https://literatuurplein.nl/detail/nieuws/bijzonder-cadeau-voor-het-letterkundig-museum/835	http://web.archive.org/web/20191201055348/https://literatuurplein.nl/detail/nieuws/bijzonder-cadeau-voor-het-letterkundig-museum/835	200	Klik
3655	Bijzondere middag rond filosoof Frans Hemsterhuis in de KB	https://literatuurplein.nl/detail/nieuws/bijzondere-middag-rond-filosoof-frans-hemsterhuis-in-de-kb/3655	http://web.archive.org/web/20191201013949/https://literatuurplein.nl/detail/nieuws/bijzondere-middag-rond-filosoof-frans-hemsterhuis-in-de-kb/3655	200	Klik
3655	Bijzondere middag rond filosoof Frans Hemsterhuis in de KB	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3655	http://web.archive.org/web/20191129224059/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3655	200	Klik
4254	Bilderdijk-lezing 2019	https://literatuurplein.nl/detail/nieuws/bilderdijk-lezing-2019/4254	http://web.archive.org/web/20191201003838/https://literatuurplein.nl/detail/nieuws/bilderdijk-lezing-2019/4254	200	Klik
650	Bill Clinton brengt bliksembezoek aan Amsterdam	https://literatuurplein.nl/detail/nieuws/bill-clinton-brengt-bliksembezoek-aan-amsterdam/650	http://web.archive.org/web/20191201064538/https://literatuurplein.nl/detail/nieuws/bill-clinton-brengt-bliksembezoek-aan-amsterdam/650	200	Klik
2412	Binnenkort ‘nieuwe’ roman van Jacques Presser	https://literatuurplein.nl/detail/nieuws/binnenkort-nieuwe-roman-van-jacques-presser/2412	http://web.archive.org/web/20191201031523/https://literatuurplein.nl/detail/nieuws/binnenkort-nieuwe-roman-van-jacques-presser/2412	200	Klik
1756	Binnenkort boek over laatste levensjaar Jan Wolkers	https://literatuurplein.nl/detail/nieuws/binnenkort-boek-over-laatste-levensjaar-jan-wolkers/1756	http://web.archive.org/web/20191201034102/https://literatuurplein.nl/detail/nieuws/binnenkort-boek-over-laatste-levensjaar-jan-wolkers/1756	200	Klik
3436	Binnenkort eerste Nederlandse Twitter Literatuur Festival	https://literatuurplein.nl/detail/nieuws/binnenkort-eerste-nederlandse-twitter-literatuur-festival/3436	http://web.archive.org/web/20191201011009/https://literatuurplein.nl/detail/nieuws/binnenkort-eerste-nederlandse-twitter-literatuur-festival/3436	200	Klik
980	Binnenkort start opnames vierde verfilming Maarten ’t Hart	https://literatuurplein.nl/detail/nieuws/binnenkort-start-opnames-vierde-verfilming-maarten-t-hart/980	http://web.archive.org/web/20191201061005/https://literatuurplein.nl/detail/nieuws/binnenkort-start-opnames-vierde-verfilming-maarten-t-hart/980	200	Klik
1179	Binnenkort tentoonstelling rond Naenia van P.C. Boutens	https://literatuurplein.nl/detail/nieuws/binnenkort-tentoonstelling-rond-i-naenia-i-van-p-c-boutens/1179	http://web.archive.org/web/20191201063624/https://literatuurplein.nl/detail/nieuws/binnenkort-tentoonstelling-rond-i-naenia-i-van-p-c-boutens/1179	200	Klik
2070	Biograaf van Robert Jasper Grootveld ontdekt verhaal van Gerard Reve	https://literatuurplein.nl/detail/nieuws/biograaf-van-robert-jasper-grootveld-ontdekt-verhaal-van-gerard-reve/2070	http://web.archive.org/web/20191201033628/https://literatuurplein.nl/detail/nieuws/biograaf-van-robert-jasper-grootveld-ontdekt-verhaal-van-gerard-reve/2070	200	Klik
4029	Biografie Herman Brusselmans gepresenteerd in Leiden	https://literatuurplein.nl/detail/nieuws/biografie-herman-brusselmans-gepresenteerd-in-leiden/4029	http://web.archive.org/web/20191201005456/https://literatuurplein.nl/detail/nieuws/biografie-herman-brusselmans-gepresenteerd-in-leiden/4029	200	Klik
4029	Biografie Herman Brusselmans gepresenteerd in Leiden	https://www.literatuurplein.nl/detail/nieuws/biografie-herman-brusselmans-gepresenteerd-in-leiden/4029	http://web.archive.org/web/20191129111306/https://www.literatuurplein.nl/detail/nieuws/biografie-herman-brusselmans-gepresenteerd-in-leiden/4029	200	Klik
2398	Biografie van Eric Smit over Nina Brink hoeft niet gerectificeerd te worden	https://literatuurplein.nl/detail/nieuws/biografie-van-eric-smit-over-nina-brink-hoeft-niet-gerectificeerd-te-worden/2398	http://web.archive.org/web/20191201030412/https://literatuurplein.nl/detail/nieuws/biografie-van-eric-smit-over-nina-brink-hoeft-niet-gerectificeerd-te-worden/2398	200	Klik
3387	Biografieprijs voor biografie over Willem Bilderdijk	https://literatuurplein.nl/detail/nieuws/biografieprijs-voor-biografie-over-willem-bilderdijk/3387	http://web.archive.org/web/20191201012421/https://literatuurplein.nl/detail/nieuws/biografieprijs-voor-biografie-over-willem-bilderdijk/3387	200	Klik
3595	Birk genomineerd voor Dioraphte Literatour Prijs	https://literatuurplein.nl/detail/nieuws/-i-birk-i-genomineerd-voor-dioraphte-literatour-prijs-/3595	http://web.archive.org/web/20191201014259/https://literatuurplein.nl/detail/nieuws/-i-birk-i-genomineerd-voor-dioraphte-literatour-prijs-/3595	200	Klik
3595	Birk genomineerd voor Dioraphte Literatour Prijs	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3595	http://web.archive.org/web/20191129223427/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3595	200	Klik
3914	Bloemlezing Simon Vestdijk gepresenteerd in de OBA	https://literatuurplein.nl/detail/nieuws/bloemlezing-simon-vestdijk-gepresenteerd-in-de-oba/3914	http://web.archive.org/web/20191201002536/https://literatuurplein.nl/detail/nieuws/bloemlezing-simon-vestdijk-gepresenteerd-in-de-oba/3914	200	Klik
3914	Bloemlezing Simon Vestdijk gepresenteerd in de OBA	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3914	http://web.archive.org/web/20191129230819/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3914	200	Klik
3785	BNG Bank Literatuurprijs naar Jamal Ouariachi	https://literatuurplein.nl/detail/nieuws/bng-bank-literatuurprijs-naar-jamal-ouariachi-/3785	http://web.archive.org/web/20191201001301/https://literatuurplein.nl/detail/nieuws/bng-bank-literatuurprijs-naar-jamal-ouariachi-/3785	200	Klik
3785	BNG Bank Literatuurprijs naar Jamal Ouariachi	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3785	http://web.archive.org/web/20191129225442/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3785	200	Klik
2896	BNG Nieuwe Literatuurprijs 2011 voor Jan van Mersbergen	https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-2011-voor-jan-van-mersbergen/2896	http://web.archive.org/web/20191201023248/https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-2011-voor-jan-van-mersbergen/2896	200	Klik
2673	BNG Nieuwe Literatuurprijs voor Gustaaf Peek	https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-voor-gustaaf-peek/2673	http://web.archive.org/web/20191201025920/https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-voor-gustaaf-peek/2673	200	Klik
2044	BNG Nieuwe Literatuurprijs voor Rachida Lamrabet	https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-voor-rachida-lamrabet/2044	http://web.archive.org/web/20191201042705/https://literatuurplein.nl/detail/nieuws/bng-nieuwe-literatuurprijs-voor-rachida-lamrabet/2044	200	Klik
2721	Bob den Uyl Prijs naar Cees Nooteboom	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-naar-cees-nooteboom/2721	http://web.archive.org/web/20191201021238/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-naar-cees-nooteboom/2721	200	Klik
2961	Bob den Uyl Prijs naar P.F. Thomése	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-naar-p-f-thomese/2961	http://web.archive.org/web/20191201015340/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-naar-p-f-thomese/2961	200	Klik
1329	Bob den Uyl Prijs voor Bart Rijs	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-bart-rijs/1329	http://web.archive.org/web/20191201054023/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-bart-rijs/1329	200	Klik
1836	Bob den Uyl Prijs voor Dick Wittenberg en Jan Banning	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-dick-wittenberg-en-jan-banning/1836	http://web.archive.org/web/20191201034838/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-dick-wittenberg-en-jan-banning/1836	200	Klik
1503	Bob den Uyl Prijs voor Jannie Regnerus	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-jannie-regnerus/1503	http://web.archive.org/web/20191201053802/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-jannie-regnerus/1503	200	Klik
2121	Bob den Uyl Prijs voor Napoleon-boek Martin Bril	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-napoleon-boek-martin-bril/2121	http://web.archive.org/web/20191201035235/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-napoleon-boek-martin-bril/2121	200	Klik
964	Bob den Uyl Prijs voor Renée Postma	https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-renee-postma/964	http://web.archive.org/web/20191201061557/https://literatuurplein.nl/detail/nieuws/bob-den-uyl-prijs-voor-renee-postma/964	200	Klik
3931	Bob Dylan wint de Nobelprijs voor de Literatuur	https://literatuurplein.nl/detail/nieuws/bob-dylan-wint-de-nobelprijs-voor-de-literatuur/3931	http://web.archive.org/web/20191201002556/https://literatuurplein.nl/detail/nieuws/bob-dylan-wint-de-nobelprijs-voor-de-literatuur/3931	200	Klik
3931	Bob Dylan wint de Nobelprijs voor de Literatuur	https://www.literatuurplein.nl/nieuwsdetail.jsp?nieuwsId=3931	http://web.archive.org/web/20191129231018/https://www.literatuurplein.nl/nieuwsdetail?nieuwsId=3931	200	Klik
3418	Bob van Amerongen alias Viktor Poort overleden	https://literatuurplein.nl/detail/nieuws/bob-van-amerongen-alias-viktor-poort-overleden/3418	http://web.archive.org/web/20191201013207/https://literatuurplein.nl/detail/nieuws/bob-van-amerongen-alias-viktor-poort-overleden/3418	200	Klik
