OrgID	Adres	Provincie-Land	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-05122019	
12573	Stichting Openbare Bibliotheek Bergeijk, Dr. Rauppstraat 15, Bergeyk	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-bergeijk/12573	http://web.archive.org/web/20191203162756/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-bergeijk/12573	200	Klik
12574	Stichting Openbare Bibliotheek Nuenen c.a., Vincent van Goghplein 97, Nuenen	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-nuenen-c-a-/12574	http://web.archive.org/web/20191203164400/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-nuenen-c-a-/12574	200	Klik
12575	Stichting Openbare Bibliotheken Sint Anthonis Wanroy, Kolonel Silvertoplaan 6, Sint Anthonis	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheken-sint-anthonis-wanroy/12575	http://web.archive.org/web/20191203165529/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheken-sint-anthonis-wanroy/12575	200	Klik
12576			https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-rijsbergen-de-witte/12576	http://web.archive.org/web/20191203165731/https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-rijsbergen-de-witte/12576	200	Klik
12577	Stichting Openbare Bibliotheek Raamsdonksveer/Raamsdonk, Vismarktstraat 2, Geertruidenberg	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-raamsdonksveer-raamsdonk/12577	http://web.archive.org/web/20191203164515/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-raamsdonksveer-raamsdonk/12577	200	Klik
12578	Stichting Openbare Bibliotheek Werkendam, Gedempte Haven 17, Werkendam	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-werkendam/12578	http://web.archive.org/web/20191203165154/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-werkendam/12578	200	Klik
12579	Stichting Openbare Bibliotheek Gemert, St. Gerardusplein 1, Gemert	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-gemert/12579	http://web.archive.org/web/20191203163437/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-gemert/12579	200	Klik
12580	Stichting Openbare Leeszaal en Bibliotheek Kaatsheuvel, Huygenstraat 71, Kaatsheuvel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-kaatsheuvel/12580	http://web.archive.org/web/20191203165706/https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-kaatsheuvel/12580	200	Klik
12581	Stichting Openbare Bibliotheek Maarheeze, Kijkakkers 1, Maarheeze	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-maarheeze/12581	http://web.archive.org/web/20191203164111/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-maarheeze/12581	200	Klik
12582	Stichting Openbare Bibliotheek Valkenswaard, Hofnar 12, Valkenswaard	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-valkenswaard/12582	http://web.archive.org/web/20191203165004/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-valkenswaard/12582	200	Klik
12583	Stichting Openbare Bibliotheek Rucphen, Kerkstraat 4, Rucphen	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-rucphen/12583	http://web.archive.org/web/20191203164604/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-rucphen/12583	200	Klik
12584	Stichting Plaatselijke Bibliotheek Oirschot, Agnes van Kleefstraat 67, Oirschot	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-plaatselijke-bibliotheek-oirschot/12584	http://web.archive.org/web/20191203165808/https://literatuurplein.nl/detail/organisatie/stichting-plaatselijke-bibliotheek-oirschot/12584	200	Klik
12585	Stichting Openbare Bibliotheek Eersel, Markt 29, Eersel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eersel/12585	http://web.archive.org/web/20191203163238/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eersel/12585	200	Klik
12586	Stichting Openbare Bibliotheek Hilvarenbeek, Schoolstraat 1, Hilvarenbeek	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hilvarenbeek/12586	http://web.archive.org/web/20191203163807/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hilvarenbeek/12586	200	Klik
12587	Stichting Openbare Bibliotheek Hoogerheide, Huijbergseweg 16, Hoogerheide	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hoogerheide/12587	http://web.archive.org/web/20191203163826/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hoogerheide/12587	200	Klik
12588			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heusden/12588	http://web.archive.org/web/20191203163749/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heusden/12588	200	Klik
12589	Stichting Bibliotheek Moerdijk, Timberwolfstraat 1, Standdaarbuiten	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-moerdijk/12589	http://web.archive.org/web/20191203161536/https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-moerdijk/12589	200	Klik
12590	Stichting Openbare Bibliotheek Simpelveld, Dr. Ottenstraat 58, Simpelveld	Limburg	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-simpelveld/12590	http://web.archive.org/web/20191203164718/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-simpelveld/12590	200	Klik
12591			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-grave/12591	http://web.archive.org/web/20191203163526/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-grave/12591	200	Klik
12592	Stichting Openbare Bibliotheek Laarbeek, Otterweg 31, Beek en Donk	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-laarbeek/12592	http://web.archive.org/web/20191203163932/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-laarbeek/12592	200	Klik
12593			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heeze-leende/12593	http://web.archive.org/web/20191203163700/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heeze-leende/12593	200	Klik
12595	Stichting Openbare Bibliotheek Eijsden, Breusterstraat 25, Eysden	Limburg	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eijsden/12595	http://web.archive.org/web/20191203163258/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eijsden/12595	200	Klik
12596			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-schinnen/12596	http://web.archive.org/web/20191203164640/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-schinnen/12596	200	Klik
12597	Stichting Openbare Bibliotheek Someren, Molenstraat 12, Someren	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-someren/12597	http://web.archive.org/web/20191203164742/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-someren/12597	200	Klik
12598	Stichting Openbare Bibliotheek Meerssen, Markt 29, Meerssen	Limburg	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-meerssen/12598	http://web.archive.org/web/20191203164213/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-meerssen/12598	200	Klik
12599	Stichting Openbare Bibliotheek Mierlo, Dorpsstraat 113, Mierlo	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-mierlo/12599	http://web.archive.org/web/20191203164256/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-mierlo/12599	200	Klik
12600	Stichting Openbare Bibliotheek Landerd, Past. van Winkelstraat 11a, Schaijk	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-landerd/12600	http://web.archive.org/web/20191203163938/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-landerd/12600	200	Klik
12601	Stichting Openbare Bibliotheek Maasbracht, Europlein 7, Maasbracht	Limburg	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-maasbracht/12601	http://web.archive.org/web/20191203164129/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-maasbracht/12601	200	Klik
12602	Stichting Openbare Bibliotheek De Brenthof, Torenstraat 6, Sint Michielsgestel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-de-brenthof/12602	http://web.archive.org/web/20191203163047/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-de-brenthof/12602	200	Klik
12604	Stichting Openbare Bibliotheek Oisterwijk, Distelstraat 1, Oisterwijk	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-oisterwijk/12604	http://web.archive.org/web/20191203164413/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-oisterwijk/12604	200	Klik
12608	Stichting Openbare Bibliotheek Son en Breugel, Airbornestraat 1, Son	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-son-en-breugel/12608	http://web.archive.org/web/20191203164748/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-son-en-breugel/12608	200	Klik
12610			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-uden/12610	http://web.archive.org/web/20191203164940/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-uden/12610	200	Klik
12611	Stichting Bibliotheek te Veghel, Markt 2, Veghel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-te-veghel/12611	http://web.archive.org/web/20191203161607/https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-te-veghel/12611	200	Klik
12612	Stichting Openbare Bibliotheek Veldhoven, Meiveld 2, Veldhoven	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-veldhoven/12612	http://web.archive.org/web/20191203165022/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-veldhoven/12612	200	Klik
12614	Stichting Openbare Bibliotheken Waalwijk, Wilhelminastraat 4a, Waalwijk	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheken-waalwijk/12614	http://web.archive.org/web/20191203165548/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheken-waalwijk/12614	200	Klik
12615			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-zundert/12615	http://web.archive.org/web/20191203165416/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-zundert/12615	200	Klik
12619	Stichting Openbare Leeszaal en Bibliotheek Rijsbergen De Witte, Koutershof 6, Rijsbergen	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-rijsbergen-de-witte/12619	http://web.archive.org/web/20191203165737/https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-rijsbergen-de-witte/12619	200	Klik
12623			https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-kaatsheuvel/12623	http://web.archive.org/web/20191203165712/https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-kaatsheuvel/12623	200	Klik
12625			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-valkenswaard/12625	http://web.archive.org/web/20191203165010/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-valkenswaard/12625	200	Klik
12628			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eersel/12628	http://web.archive.org/web/20191203163245/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-eersel/12628	200	Klik
12631	Stichting Openbare Bibliotheek Heusden, Kasteellaan 36, Heusden	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heusden/12631	http://web.archive.org/web/20191203163755/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heusden/12631	200	Klik
12634	Stichting Openbare Bibliotheek Grave, Trompetterstraat 26, Grave	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-grave/12634	http://web.archive.org/web/20191203163532/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-grave/12634	200	Klik
12636	Stichting Openbare Bibliotheek Heeze-Leende, Jan Deckerstraat 30, Heeze	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heeze-leende/12636	http://web.archive.org/web/20191203163706/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-heeze-leende/12636	200	Klik
12637	Gemeenschappelijke Bibliotheek Baarle-Nassau/Hertog, Pastoor de Katerstraat 7, Baarle-Nassau	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-baarle-nassau-hertog/12637	http://web.archive.org/web/20191203145833/https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-baarle-nassau-hertog/12637	200	Klik
12639	Stichting Openbare Bibliotheek Schinnen, Burg. Pijlsstraat 1, Schinnen	Limburg	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-schinnen/12639	http://web.archive.org/web/20191203164646/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-schinnen/12639	200	Klik
12643			https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-landerd/12643	http://web.archive.org/web/20191203163944/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-landerd/12643	200	Klik
12646	Stichting Openbare Leeszaal en Bibliotheek Reusel, Kerkplein 5, Reusel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-reusel/12646	http://web.archive.org/web/20191203165725/https://literatuurplein.nl/detail/organisatie/stichting-openbare-leeszaal-en-bibliotheek-reusel/12646	200	Klik
12647	Stichting Openbare Bibliotheek Haaren, Leypad 1, Haaren	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-haaren/12647	http://web.archive.org/web/20191203163608/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-haaren/12647	200	Klik
12648	Stichting Openbare Bibliotheek Boekel, St. Agathaplein 35, Boekel	Noord-Brabant	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-boekel/12648	http://web.archive.org/web/20191203162845/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-boekel/12648	200	Klik
12649	Christelijke Stichting Openbare Bibliotheek Urk, Singel 9b, Urk	Overijssel	https://literatuurplein.nl/detail/organisatie/christelijke-stichting-openbare-bibliotheek-urk/12649	http://web.archive.org/web/20191203142629/https://literatuurplein.nl/detail/organisatie/christelijke-stichting-openbare-bibliotheek-urk/12649	200	Klik
12650	Stichting Openbare Bibliotheek Bathmen, Schoolstraat 13, Bathmen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-bathmen/12650	http://web.archive.org/web/20191203162714/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-bathmen/12650	200	Klik
12651	Stichting Openbare Bibliotheek Avereest, Gentiaanstraat 2, Dedemsvaart	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-avereest/12651	http://web.archive.org/web/20191203162656/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-avereest/12651	200	Klik
12652	Stichting Openbare Bibliotheek Dalfsen, Ruigedoornstraat 110, Dalfsen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-dalfsen/12652	http://web.archive.org/web/20191203163016/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-dalfsen/12652	200	Klik
12653	Stichting Openbare Bibliotheek Gramsbergen, Voorstraat 1, Gramsbergen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-gramsbergen/12653	http://web.archive.org/web/20191203163520/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-gramsbergen/12653	200	Klik
12654	Stichting Openbare Bibliotheek Den Ham, Vredesplein 4, Vroomshoop	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-den-ham/12654	http://web.archive.org/web/20191203163136/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-den-ham/12654	200	Klik
12655	de Bibliotheek Hardenberg, Parkweg 1-5, Hardenberg	Overijssel	https://literatuurplein.nl/detail/organisatie/de-bibliotheek-hardenberg/12655	http://web.archive.org/web/20191203143143/https://literatuurplein.nl/detail/organisatie/de-bibliotheek-hardenberg/12655	200	Klik
12656	Stichting Openbare Bibliotheek Hasselt, Dr. van de Vechtlaan 34, Hasselt	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hasselt/12656	http://web.archive.org/web/20191203163645/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hasselt/12656	200	Klik
12657	Stichting Openbare Bibliotheek Hellendoorn-Nijverdal, Grotestraat 13, Nijverdal	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hellendoorn-nijverdal/12657	http://web.archive.org/web/20191203163718/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-hellendoorn-nijverdal/12657	200	Klik
12658	Stichting Openbare Bibliotheek Holten, Rörikstraat 3, Holten	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-holten/12658	http://web.archive.org/web/20191203163820/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-holten/12658	200	Klik
12659	Stichting Openbare Bibliotheek Markelo, De Beaufortplein 4, Markelo	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-markelo/12659	http://web.archive.org/web/20191203164154/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-markelo/12659	200	Klik
12660	Stichting Openbare Bibliotheek Nieuwleusen, Ds. van Diemenstraat 2, Nieuwleusen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-nieuwleusen/12660	http://web.archive.org/web/20191203164335/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-nieuwleusen/12660	200	Klik
12661	Stichting Openbare Bibliotheek IJsselham, De Hooge Wheeën 1, Oldemarkt	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-ijsselham/12661	http://web.archive.org/web/20191203163856/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-ijsselham/12661	200	Klik
12662	Stichting Openbare Bibliotheek Olst, Watertorenstraat 8, Olst	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-olst/12662	http://web.archive.org/web/20191203164419/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-olst/12662	200	Klik
12663	Stichting Bibliotheek Leeszaal Ommen, Chevalleraustraat 6, Ommen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-leeszaal-ommen/12663	http://web.archive.org/web/20191203161524/https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-leeszaal-ommen/12663	200	Klik
12664	Stichting Openbare Bibliotheek Raalte, Westdorplaan 2, Raalte	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-raalte/12664	http://web.archive.org/web/20191203164509/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-raalte/12664	200	Klik
12665	Stichting Stadsbibliotheek Rijssen, Hoge Pad 1, Rijssen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-stadsbibliotheek-rijssen/12665	http://web.archive.org/web/20191203165953/https://literatuurplein.nl/detail/organisatie/stichting-stadsbibliotheek-rijssen/12665	200	Klik
12666	Stichting Openbare Bibliotheek Staphorst, Venneland 1, Staphorst	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-staphorst/12666	http://web.archive.org/web/20191203164800/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-staphorst/12666	200	Klik
12667	Stichting Openbare Bibliotheek Steenwijk, Nic. ter Maethstraat 2, Steenwijk	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-steenwijk/12667	http://web.archive.org/web/20191203164819/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-steenwijk/12667	200	Klik
12668	Stichting Openbare Bibliotheek Brederwiede, Visscherstraat 34, Vollenhove	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-brederwiede/12668	http://web.archive.org/web/20191203162927/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-brederwiede/12668	200	Klik
12669	Stichting Openbare Bibliotheek Vriezenveen, Jonkerlaan 4, Vriezenveen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-vriezenveen/12669	http://web.archive.org/web/20191203165123/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-vriezenveen/12669	200	Klik
12670	Stichting Openbare Bibliotheek Wierden, Pouliestraat 2, Wierden	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-wierden/12670	http://web.archive.org/web/20191203165236/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-wierden/12670	200	Klik
12671	Stichting Openbare Bibliotheek Genemuiden, Prinses Irenestraat 2a, Genemuiden	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-genemuiden/12671	http://web.archive.org/web/20191203163443/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-genemuiden/12671	200	Klik
12672	Stichting Openbare Bibliotheek Zwartsluis, Purperreigerlaan 224, Zwartsluis	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-zwartsluis/12672	http://web.archive.org/web/20191203165422/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-zwartsluis/12672	200	Klik
12673	Stichting Openbare Bibliotheek Wijhe, Kerkstraat 1, Wyhe	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-wijhe/12673	http://web.archive.org/web/20191203165254/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-wijhe/12673	200	Klik
12674	Stichting Openbare Bibliotheek Leersum, Hoflaan 29a, Leersum	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-leersum/12674	http://web.archive.org/web/20191203164015/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-leersum/12674	200	Klik
12675	Stichting Openbare Bibliotheek Loosdrecht, Tjalk 41, Loosdrecht	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-loosdrecht/12675	http://web.archive.org/web/20191203164104/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-loosdrecht/12675	200	Klik
12676	Stichting Openbare Bibliotheek Montfoort, Kasteelplein 7, Montfoort	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-montfoort/12676	http://web.archive.org/web/20191203164311/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-montfoort/12676	200	Klik
12677	Gemeenschappelijke Bibliotheek Ootmarsum, Kerkplein 10, Ootmarsum	Overijssel	https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-ootmarsum/12677	http://web.archive.org/web/20191203145845/https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-ootmarsum/12677	200	Klik
12678	Openbare Bibliotheek Borne, Stationsstraat 72, Borne	Overijssel	https://literatuurplein.nl/detail/organisatie/openbare-bibliotheek-borne/12678	http://web.archive.org/web/20191203154605/https://literatuurplein.nl/detail/organisatie/openbare-bibliotheek-borne/12678	200	Klik
12679	Stichting Gemeenschappelijke Bibliotheek Denekamp, Hopmanstraat 12, Denekamp	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-bibliotheek-denekamp/12679	http://web.archive.org/web/20191203161935/https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-bibliotheek-denekamp/12679	200	Klik
12680	Stichting Bibliotheken Tubbergen, Raadhuisplein 4, Tubbergen	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-bibliotheken-tubbergen/12680	http://web.archive.org/web/20191203161641/https://literatuurplein.nl/detail/organisatie/stichting-bibliotheken-tubbergen/12680	200	Klik
12681	Stichting Openbare Bibliotheek Delden, Langestraat 84, Delden	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-delden/12681	http://web.archive.org/web/20191203163112/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-delden/12681	200	Klik
12682	Gemeenschappelijke Bibliotheek Goor, Rozenstraat 2a, Goor	Overijssel	https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-goor/12682	http://web.archive.org/web/20191203145839/https://literatuurplein.nl/detail/organisatie/gemeenschappelijke-bibliotheek-goor/12682	200	Klik
12683	Bibliotheek Haaksbergen, Bouwmeester 8, Haaksbergen	Overijssel	https://literatuurplein.nl/detail/organisatie/bibliotheek-haaksbergen/12683	http://web.archive.org/web/20191130223858/https://literatuurplein.nl/detail/organisatie/bibliotheek-haaksbergen/12683	200	Klik
12684	Stichting Gemeenschappelijke Openbare Bibliotheek Doorn, Dorpsstraat 4, Doorn	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-openbare-bibliotheek-doorn/12684	http://web.archive.org/web/20191203162037/https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-openbare-bibliotheek-doorn/12684	200	Klik
12685	Stichting Gemeenschappelijke Bibliotheek Weerselo, St. Remigiusstraat 6, Weerselo	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-bibliotheek-weerselo/12685	http://web.archive.org/web/20191203161959/https://literatuurplein.nl/detail/organisatie/stichting-gemeenschappelijke-bibliotheek-weerselo/12685	200	Klik
12686	Stichting Bibliotheek Losser, Brinkstraat 1, Losser	Overijssel	https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-losser/12686	http://web.archive.org/web/20191203161530/https://literatuurplein.nl/detail/organisatie/stichting-bibliotheek-losser/12686	200	Klik
12687	Stichting Openbare Bibliotheek De Rijnstreek, Pastoor Heggelaan 2, Bunnik	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-de-rijnstreek/12687	http://web.archive.org/web/20191203163100/https://literatuurplein.nl/detail/organisatie/stichting-openbare-bibliotheek-de-rijnstreek/12687	200	Klik
12688	Stichting Christelijke Openbare Bibliotheek Bunschoten-Spakenburg, Bikkersweg 2, Bunschoten	Utrecht	https://literatuurplein.nl/detail/organisatie/stichting-christelijke-openbare-bibliotheek-bunschoten-spakenburg/12688	http://web.archive.org/web/20191203161712/https://literatuurplein.nl/detail/organisatie/stichting-christelijke-openbare-bibliotheek-bunschoten-spakenburg/12688	200	Klik
