LocatieID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-07122019	
342	https://www.literatuurplein.nl/detail/wereldkaart/bhutan/342	http://web.archive.org/web/20191129181112/https://www.literatuurplein.nl/detail/wereldkaart/bhutan/342	200	Klik
346	https://www.literatuurplein.nl/detail/wereldkaart/cambodja/346	http://web.archive.org/web/20191129181209/https://www.literatuurplein.nl/detail/wereldkaart/cambodja/346	200	Klik
346	https://www.literatuurplein.nl/wereldkaart.jsp?loc=346	http://web.archive.org/web/20191130205853/https://www.literatuurplein.nl/wereldkaart/?loc=346	200	Klik
346	https://www.literatuurplein.nl/wereldkaart/?loc=346	http://web.archive.org/web/20191130212541/https://www.literatuurplein.nl/wereldkaart/?loc=346	200	Klik
348	https://www.literatuurplein.nl/wereldkaart.jsp?loc=348	http://web.archive.org/web/20191130205901/https://www.literatuurplein.nl/wereldkaart/?loc=348	200	Klik
349	https://www.literatuurplein.nl/wereldkaart.jsp?loc=349	http://web.archive.org/web/20191130210000/https://www.literatuurplein.nl/wereldkaart/?loc=349	200	Klik
351	https://www.literatuurplein.nl/detail/wereldkaart/filipijnen/351	http://web.archive.org/web/20191129181423/https://www.literatuurplein.nl/detail/wereldkaart/filipijnen/351	200	Klik
351	https://www.literatuurplein.nl/wereldkaart.jsp?loc=351	http://web.archive.org/web/20191130210008/https://www.literatuurplein.nl/wereldkaart/?loc=351	200	Klik
351	https://www.literatuurplein.nl/wereldkaart/?loc=351	http://web.archive.org/web/20191130212546/https://www.literatuurplein.nl/wereldkaart/?loc=351	200	Klik
353	https://www.literatuurplein.nl/detail/wereldkaart/india/353	http://web.archive.org/web/20191129181611/https://www.literatuurplein.nl/detail/wereldkaart/india/353	200	Klik
353	https://www.literatuurplein.nl/wereldkaart.jsp?loc=353	http://web.archive.org/web/20191130210016/https://www.literatuurplein.nl/wereldkaart/?loc=353	200	Klik
353	https://www.literatuurplein.nl/wereldkaart/?loc=353	http://web.archive.org/web/20191130212553/https://www.literatuurplein.nl/wereldkaart/?loc=353	200	Klik
355	https://www.literatuurplein.nl/detail/wereldkaart/indonesie/355	http://web.archive.org/web/20191129181618/https://www.literatuurplein.nl/detail/wereldkaart/indonesie/355	200	Klik
355	https://www.literatuurplein.nl/wereldkaart.jsp?loc=355	http://web.archive.org/web/20191130210024/https://www.literatuurplein.nl/wereldkaart/?loc=355	200	Klik
357	https://www.literatuurplein.nl/detail/wereldkaart/bali/357	http://web.archive.org/web/20191129181027/https://www.literatuurplein.nl/detail/wereldkaart/bali/357	200	Klik
357	https://www.literatuurplein.nl/wereldkaart.jsp?loc=357	http://web.archive.org/web/20191130210035/https://www.literatuurplein.nl/wereldkaart/?loc=357	200	Klik
359	https://www.literatuurplein.nl/detail/wereldkaart/java/359	http://web.archive.org/web/20191129181708/https://www.literatuurplein.nl/detail/wereldkaart/java/359	200	Klik
362	https://www.literatuurplein.nl/wereldkaart.jsp?loc=362	http://web.archive.org/web/20191130210044/https://www.literatuurplein.nl/wereldkaart/?loc=362	200	Klik
364	https://www.literatuurplein.nl/detail/wereldkaart/japan/364	http://web.archive.org/web/20191129181702/https://www.literatuurplein.nl/detail/wereldkaart/japan/364	200	Klik
364	https://www.literatuurplein.nl/wereldkaart.jsp?loc=364	http://web.archive.org/web/20191130210052/https://www.literatuurplein.nl/wereldkaart/?loc=364	200	Klik
364	https://www.literatuurplein.nl/wereldkaart/?loc=364	http://web.archive.org/web/20191130212559/https://www.literatuurplein.nl/wereldkaart/?loc=364	200	Klik
367	https://www.literatuurplein.nl/wereldkaart.jsp?loc=367	http://web.archive.org/web/20191130210100/https://www.literatuurplein.nl/wereldkaart/?loc=367	200	Klik
367	https://www.literatuurplein.nl/wereldkaart/?loc=367	http://web.archive.org/web/20191130212605/https://www.literatuurplein.nl/wereldkaart/?loc=367	200	Klik
369	https://www.literatuurplein.nl/wereldkaart.jsp?loc=369	http://web.archive.org/web/20191130210107/https://www.literatuurplein.nl/wereldkaart/?loc=369	200	Klik
371	https://www.literatuurplein.nl/detail/wereldkaart/maleisie/371	http://web.archive.org/web/20191129181901/https://www.literatuurplein.nl/detail/wereldkaart/maleisie/371	200	Klik
371	https://www.literatuurplein.nl/wereldkaart.jsp?loc=371	http://web.archive.org/web/20191130210122/https://www.literatuurplein.nl/wereldkaart/?loc=371	200	Klik
375	https://www.literatuurplein.nl/wereldkaart.jsp?loc=375	http://web.archive.org/web/20191130210130/https://www.literatuurplein.nl/wereldkaart/?loc=375	200	Klik
375	https://www.literatuurplein.nl/wereldkaart/?loc=375	http://web.archive.org/web/20191130212611/https://www.literatuurplein.nl/wereldkaart/?loc=375	200	Klik
377	https://www.literatuurplein.nl/detail/wereldkaart/birma-myanmar-/377	http://web.archive.org/web/20191129181118/https://www.literatuurplein.nl/detail/wereldkaart/birma-myanmar-/377	200	Klik
377	https://www.literatuurplein.nl/wereldkaart.jsp?loc=377	http://web.archive.org/web/20191130210138/https://www.literatuurplein.nl/wereldkaart/?loc=377	200	Klik
379	https://www.literatuurplein.nl/detail/wereldkaart/nepal/379	http://web.archive.org/web/20191129182009/https://www.literatuurplein.nl/detail/wereldkaart/nepal/379	200	Klik
379	https://www.literatuurplein.nl/wereldkaart.jsp?loc=379	http://web.archive.org/web/20191130210145/https://www.literatuurplein.nl/wereldkaart/?loc=379	200	Klik
379	https://www.literatuurplein.nl/wereldkaart/?loc=379	http://web.archive.org/web/20191130212617/https://www.literatuurplein.nl/wereldkaart/?loc=379	200	Klik
381	https://www.literatuurplein.nl/wereldkaart.jsp?loc=381	http://web.archive.org/web/20191130210153/https://www.literatuurplein.nl/wereldkaart/?loc=381	200	Klik
381	https://www.literatuurplein.nl/wereldkaart/?loc=381	http://web.archive.org/web/20191130212624/https://www.literatuurplein.nl/wereldkaart/?loc=381	200	Klik
383	https://www.literatuurplein.nl/wereldkaart.jsp?loc=383	http://web.archive.org/web/20191130210211/https://www.literatuurplein.nl/wereldkaart/?loc=383	200	Klik
383	https://www.literatuurplein.nl/wereldkaart/?loc=383	http://web.archive.org/web/20191130212629/https://www.literatuurplein.nl/wereldkaart/?loc=383	200	Klik
384	https://www.literatuurplein.nl/wereldkaart.jsp?loc=384	http://web.archive.org/web/20191130210219/https://www.literatuurplein.nl/wereldkaart/?loc=384	200	Klik
386	https://www.literatuurplein.nl/detail/wereldkaart/singapore/386	http://web.archive.org/web/20191129182350/https://www.literatuurplein.nl/detail/wereldkaart/singapore/386	200	Klik
388	https://www.literatuurplein.nl/detail/wereldkaart/sri-lanka/388	http://web.archive.org/web/20191129182416/https://www.literatuurplein.nl/detail/wereldkaart/sri-lanka/388	200	Klik
388	https://www.literatuurplein.nl/wereldkaart.jsp?loc=388	http://web.archive.org/web/20191130210227/https://www.literatuurplein.nl/wereldkaart/?loc=388	200	Klik
388	https://www.literatuurplein.nl/wereldkaart/?loc=388	http://web.archive.org/web/20191130212636/https://www.literatuurplein.nl/wereldkaart/?loc=388	200	Klik
390	https://www.literatuurplein.nl/detail/wereldkaart/taiwan/390	http://web.archive.org/web/20191129182428/https://www.literatuurplein.nl/detail/wereldkaart/taiwan/390	200	Klik
392	https://www.literatuurplein.nl/detail/wereldkaart/thailand/392	http://web.archive.org/web/20191129182434/https://www.literatuurplein.nl/detail/wereldkaart/thailand/392	200	Klik
392	https://www.literatuurplein.nl/wereldkaart.jsp?loc=392	http://web.archive.org/web/20191130210242/https://www.literatuurplein.nl/wereldkaart/?loc=392	200	Klik
392	https://www.literatuurplein.nl/wereldkaart/?loc=392	http://web.archive.org/web/20191130212642/https://www.literatuurplein.nl/wereldkaart/?loc=392	200	Klik
394	https://www.literatuurplein.nl/wereldkaart.jsp?loc=394	http://web.archive.org/web/20191130210249/https://www.literatuurplein.nl/wereldkaart/?loc=394	200	Klik
394	https://www.literatuurplein.nl/wereldkaart/?loc=394	http://web.archive.org/web/20191130212648/https://www.literatuurplein.nl/wereldkaart/?loc=394	200	Klik
396	https://www.literatuurplein.nl/detail/wereldkaart/zuid-korea/396	http://web.archive.org/web/20191129192040/https://www.literatuurplein.nl/detail/wereldkaart/zuid-korea/396	200	Klik
396	https://www.literatuurplein.nl/wereldkaart.jsp?loc=396	http://web.archive.org/web/20191130210258/https://www.literatuurplein.nl/wereldkaart/?loc=396	200	Klik
398	https://www.literatuurplein.nl/detail/wereldkaart/midden-oosten/398	http://web.archive.org/web/20191129181944/https://www.literatuurplein.nl/detail/wereldkaart/midden-oosten/398	200	Klik
398	https://www.literatuurplein.nl/wereldkaart.jsp?loc=398	http://web.archive.org/web/20191130210305/https://www.literatuurplein.nl/wereldkaart/?loc=398	200	Klik
398	https://www.literatuurplein.nl/wereldkaart/?loc=398	http://web.archive.org/web/20191130212654/https://www.literatuurplein.nl/wereldkaart/?loc=398	200	Klik
399	https://www.literatuurplein.nl/detail/wereldkaart/afghanistan/399	http://web.archive.org/web/20191129180829/https://www.literatuurplein.nl/detail/wereldkaart/afghanistan/399	200	Klik
399	https://www.literatuurplein.nl/wereldkaart.jsp?loc=399	http://web.archive.org/web/20191130210313/https://www.literatuurplein.nl/wereldkaart/?loc=399	200	Klik
399	https://www.literatuurplein.nl/wereldkaart/?loc=399	http://web.archive.org/web/20191130212700/https://www.literatuurplein.nl/wereldkaart/?loc=399	200	Klik
400	https://www.literatuurplein.nl/wereldkaart.jsp?loc=400	http://web.archive.org/web/20191130210320/https://www.literatuurplein.nl/wereldkaart/?loc=400	200	Klik
401	https://www.literatuurplein.nl/detail/wereldkaart/armenie/401	http://web.archive.org/web/20191129180944/https://www.literatuurplein.nl/detail/wereldkaart/armenie/401	200	Klik
401	https://www.literatuurplein.nl/wereldkaart.jsp?loc=401	http://web.archive.org/web/20191130210328/https://www.literatuurplein.nl/wereldkaart/?loc=401	200	Klik
401	https://www.literatuurplein.nl/wereldkaart/?loc=401	http://web.archive.org/web/20191130212706/https://www.literatuurplein.nl/wereldkaart/?loc=401	200	Klik
403	https://www.literatuurplein.nl/wereldkaart/?loc=403	http://web.archive.org/web/20191130212712/https://www.literatuurplein.nl/wereldkaart/?loc=403	200	Klik
407	https://www.literatuurplein.nl/detail/wereldkaart/irak/407	http://web.archive.org/web/20191129181636/https://www.literatuurplein.nl/detail/wereldkaart/irak/407	200	Klik
407	https://www.literatuurplein.nl/wereldkaart.jsp?loc=407	http://web.archive.org/web/20191130210336/https://www.literatuurplein.nl/wereldkaart/?loc=407	200	Klik
407	https://www.literatuurplein.nl/wereldkaart/?loc=407	http://web.archive.org/web/20191130212718/https://www.literatuurplein.nl/wereldkaart/?loc=407	200	Klik
409	https://www.literatuurplein.nl/detail/wereldkaart/iran/409	http://web.archive.org/web/20191129181642/https://www.literatuurplein.nl/detail/wereldkaart/iran/409	200	Klik
409	https://www.literatuurplein.nl/wereldkaart.jsp?loc=409	http://web.archive.org/web/20191130210343/https://www.literatuurplein.nl/wereldkaart/?loc=409	200	Klik
411	https://www.literatuurplein.nl/wereldkaart.jsp?loc=411	http://web.archive.org/web/20191130210358/https://www.literatuurplein.nl/wereldkaart/?loc=411	200	Klik
411	https://www.literatuurplein.nl/wereldkaart/?loc=411	http://web.archive.org/web/20191130212731/https://www.literatuurplein.nl/wereldkaart/?loc=411	200	Klik
412	https://www.literatuurplein.nl/wereldkaart.jsp?loc=412	http://web.archive.org/web/20191130210410/https://www.literatuurplein.nl/wereldkaart/?loc=412	200	Klik
413	https://www.literatuurplein.nl/wereldkaart.jsp?loc=413	http://web.archive.org/web/20191130210418/https://www.literatuurplein.nl/wereldkaart/?loc=413	200	Klik
415	https://www.literatuurplein.nl/detail/wereldkaart/jordanie/415	http://web.archive.org/web/20191129181714/https://www.literatuurplein.nl/detail/wereldkaart/jordanie/415	200	Klik
415	https://www.literatuurplein.nl/wereldkaart.jsp?loc=415	http://web.archive.org/web/20191130210425/https://www.literatuurplein.nl/wereldkaart/?loc=415	200	Klik
415	https://www.literatuurplein.nl/wereldkaart/?loc=415	http://web.archive.org/web/20191130212737/https://www.literatuurplein.nl/wereldkaart/?loc=415	200	Klik
417	https://www.literatuurplein.nl/wereldkaart.jsp?loc=417	http://web.archive.org/web/20191130210433/https://www.literatuurplein.nl/wereldkaart/?loc=417	200	Klik
419	https://www.literatuurplein.nl/wereldkaart/?loc=419	http://web.archive.org/web/20191130212743/https://www.literatuurplein.nl/wereldkaart/?loc=419	200	Klik
423	https://www.literatuurplein.nl/wereldkaart.jsp?loc=423	http://web.archive.org/web/20191130210440/https://www.literatuurplein.nl/wereldkaart/?loc=423	200	Klik
424	https://www.literatuurplein.nl/wereldkaart/?loc=424	http://web.archive.org/web/20191130212749/https://www.literatuurplein.nl/wereldkaart/?loc=424	200	Klik
427	https://www.literatuurplein.nl/wereldkaart.jsp?loc=427	http://web.archive.org/web/20191130210448/https://www.literatuurplein.nl/wereldkaart/?loc=427	200	Klik
431	https://www.literatuurplein.nl/wereldkaart.jsp?loc=431	http://web.archive.org/web/20191130210455/https://www.literatuurplein.nl/wereldkaart/?loc=431	200	Klik
433	https://www.literatuurplein.nl/detail/wereldkaart/syrie/433	http://web.archive.org/web/20191129182422/https://www.literatuurplein.nl/detail/wereldkaart/syrie/433	200	Klik
433	https://www.literatuurplein.nl/wereldkaart.jsp?loc=433	http://web.archive.org/web/20191130210504/https://www.literatuurplein.nl/wereldkaart/?loc=433	200	Klik
433	https://www.literatuurplein.nl/wereldkaart/?loc=433	http://web.archive.org/web/20191130212755/https://www.literatuurplein.nl/wereldkaart/?loc=433	200	Klik
437	https://www.literatuurplein.nl/wereldkaart.jsp?loc=437	http://web.archive.org/web/20191130210513/https://www.literatuurplein.nl/wereldkaart/?loc=437	200	Klik
439	https://www.literatuurplein.nl/wereldkaart.jsp?loc=439	http://web.archive.org/web/20191130210529/https://www.literatuurplein.nl/wereldkaart/?loc=439	200	Klik
441	https://www.literatuurplein.nl/detail/wereldkaart/europa/441	http://web.archive.org/web/20191129181416/https://www.literatuurplein.nl/detail/wereldkaart/europa/441	200	Klik
441	https://www.literatuurplein.nl/wereldkaart.jsp?loc=441	http://web.archive.org/web/20191130210536/https://www.literatuurplein.nl/wereldkaart/?loc=441	200	Klik
441	https://www.literatuurplein.nl/wereldkaart/?loc=441	http://web.archive.org/web/20191130212801/https://www.literatuurplein.nl/wereldkaart/?loc=441	200	Klik
442	https://www.literatuurplein.nl/wereldkaart.jsp?loc=442	http://web.archive.org/web/20191130210545/https://www.literatuurplein.nl/wereldkaart/?loc=442	200	Klik
444	https://www.literatuurplein.nl/wereldkaart.jsp?loc=444	http://web.archive.org/web/20191130210553/https://www.literatuurplein.nl/wereldkaart/?loc=444	200	Klik
446	https://www.literatuurplein.nl/detail/wereldkaart/belgie/446	http://web.archive.org/web/20191129181046/https://www.literatuurplein.nl/detail/wereldkaart/belgie/446	200	Klik
446	https://www.literatuurplein.nl/wereldkaart.jsp?loc=446	http://web.archive.org/web/20191130210600/https://www.literatuurplein.nl/wereldkaart/?loc=446	200	Klik
446	https://www.literatuurplein.nl/wereldkaart/?loc=446	http://web.archive.org/web/20191130212808/https://www.literatuurplein.nl/wereldkaart/?loc=446	200	Klik
447	https://www.literatuurplein.nl/wereldkaart.jsp?loc=447	http://web.archive.org/web/20191130210609/https://www.literatuurplein.nl/wereldkaart/?loc=447	200	Klik
448	https://www.literatuurplein.nl/wereldkaart.jsp?loc=448	http://web.archive.org/web/20191130210617/https://www.literatuurplein.nl/wereldkaart/?loc=448	200	Klik
448	https://www.literatuurplein.nl/wereldkaart/?loc=448	http://web.archive.org/web/20191130212814/https://www.literatuurplein.nl/wereldkaart/?loc=448	200	Klik
449	https://www.literatuurplein.nl/wereldkaart.jsp?loc=449	http://web.archive.org/web/20191130210626/https://www.literatuurplein.nl/wereldkaart/?loc=449	200	Klik
450	https://www.literatuurplein.nl/detail/wereldkaart/bulgarije/450	http://web.archive.org/web/20191129181157/https://www.literatuurplein.nl/detail/wereldkaart/bulgarije/450	200	Klik
450	https://www.literatuurplein.nl/wereldkaart.jsp?loc=450	http://web.archive.org/web/20191130210643/https://www.literatuurplein.nl/wereldkaart/?loc=450	200	Klik
450	https://www.literatuurplein.nl/wereldkaart/?loc=450	http://web.archive.org/web/20191130212821/https://www.literatuurplein.nl/wereldkaart/?loc=450	200	Klik
452	https://www.literatuurplein.nl/wereldkaart.jsp?loc=452	http://web.archive.org/web/20191130210650/https://www.literatuurplein.nl/wereldkaart/?loc=452	200	Klik
452	https://www.literatuurplein.nl/wereldkaart/?loc=452	http://web.archive.org/web/20191130212827/https://www.literatuurplein.nl/wereldkaart/?loc=452	200	Klik
454	https://www.literatuurplein.nl/detail/wereldkaart/denemarken/454	http://web.archive.org/web/20191129181318/https://www.literatuurplein.nl/detail/wereldkaart/denemarken/454	200	Klik
454	https://www.literatuurplein.nl/wereldkaart.jsp?loc=454	http://web.archive.org/web/20191130210658/https://www.literatuurplein.nl/wereldkaart/?loc=454	200	Klik
455	https://www.literatuurplein.nl/detail/wereldkaart/kopenhagen/455	http://web.archive.org/web/20191129181727/https://www.literatuurplein.nl/detail/wereldkaart/kopenhagen/455	200	Klik
456	https://www.literatuurplein.nl/detail/wereldkaart/duitsland/456	http://web.archive.org/web/20191129181344/https://www.literatuurplein.nl/detail/wereldkaart/duitsland/456	200	Klik
456	https://www.literatuurplein.nl/wereldkaart.jsp?loc=456	http://web.archive.org/web/20191130210705/https://www.literatuurplein.nl/wereldkaart/?loc=456	200	Klik
456	https://www.literatuurplein.nl/wereldkaart/?loc=456	http://web.archive.org/web/20191130212833/https://www.literatuurplein.nl/wereldkaart/?loc=456	200	Klik
457	https://www.literatuurplein.nl/detail/wereldkaart/berlijn/457	http://web.archive.org/web/20191129181059/https://www.literatuurplein.nl/detail/wereldkaart/berlijn/457	200	Klik
457	https://www.literatuurplein.nl/wereldkaart.jsp?loc=457	http://web.archive.org/web/20191130210714/https://www.literatuurplein.nl/wereldkaart/?loc=457	200	Klik
458	https://www.literatuurplein.nl/wereldkaart.jsp?loc=458	http://web.archive.org/web/20191130210723/https://www.literatuurplein.nl/wereldkaart/?loc=458	200	Klik
460	https://www.literatuurplein.nl/wereldkaart.jsp?loc=460	http://web.archive.org/web/20191130210734/https://www.literatuurplein.nl/wereldkaart/?loc=460	200	Klik
462	https://www.literatuurplein.nl/detail/wereldkaart/frankrijk/462	http://web.archive.org/web/20191129181429/https://www.literatuurplein.nl/detail/wereldkaart/frankrijk/462	200	Klik
462	https://www.literatuurplein.nl/wereldkaart.jsp?loc=462	http://web.archive.org/web/20191130210741/https://www.literatuurplein.nl/wereldkaart/?loc=462	200	Klik
462	https://www.literatuurplein.nl/wereldkaart/?loc=462	http://web.archive.org/web/20191130212840/https://www.literatuurplein.nl/wereldkaart/?loc=462	200	Klik
463	https://www.literatuurplein.nl/detail/wereldkaart/parijs/463	http://web.archive.org/web/20191129182200/https://www.literatuurplein.nl/detail/wereldkaart/parijs/463	200	Klik
463	https://www.literatuurplein.nl/detail/wereldkaart/parijs-stad-/463	http://web.archive.org/web/20191129182207/https://www.literatuurplein.nl/detail/wereldkaart/parijs-stad-/463	200	Klik
464	https://www.literatuurplein.nl/detail/wereldkaart/corsica/464	http://web.archive.org/web/20191129181259/https://www.literatuurplein.nl/detail/wereldkaart/corsica/464	200	Klik
464	https://www.literatuurplein.nl/wereldkaart.jsp?loc=464	http://web.archive.org/web/20191130210750/https://www.literatuurplein.nl/wereldkaart/?loc=464	200	Klik
464	https://www.literatuurplein.nl/wereldkaart/?loc=464	http://web.archive.org/web/20191130212847/https://www.literatuurplein.nl/wereldkaart/?loc=464	200	Klik
465	https://www.literatuurplein.nl/detail/wereldkaart/georgie/465	http://web.archive.org/web/20191129181443/https://www.literatuurplein.nl/detail/wereldkaart/georgie/465	200	Klik
465	https://www.literatuurplein.nl/wereldkaart.jsp?loc=465	http://web.archive.org/web/20191130210758/https://www.literatuurplein.nl/wereldkaart/?loc=465	200	Klik
465	https://www.literatuurplein.nl/wereldkaart/?loc=465	http://web.archive.org/web/20191130212853/https://www.literatuurplein.nl/wereldkaart/?loc=465	200	Klik
466	https://www.literatuurplein.nl/wereldkaart/?loc=466	http://web.archive.org/web/20191130212859/https://www.literatuurplein.nl/wereldkaart/?loc=466	200	Klik
467	https://www.literatuurplein.nl/detail/wereldkaart/griekenland/467	http://web.archive.org/web/20191129181455/https://www.literatuurplein.nl/detail/wereldkaart/griekenland/467	200	Klik
467	https://www.literatuurplein.nl/wereldkaart.jsp?loc=467	http://web.archive.org/web/20191130210806/https://www.literatuurplein.nl/wereldkaart/?loc=467	200	Klik
467	https://www.literatuurplein.nl/wereldkaart/?loc=467	http://web.archive.org/web/20191130212905/https://www.literatuurplein.nl/wereldkaart/?loc=467	200	Klik
468	https://www.literatuurplein.nl/detail/wereldkaart/athene/468	http://web.archive.org/web/20191129180950/https://www.literatuurplein.nl/detail/wereldkaart/athene/468	200	Klik
468	https://www.literatuurplein.nl/wereldkaart.jsp?loc=468	http://web.archive.org/web/20191130210814/https://www.literatuurplein.nl/wereldkaart/?loc=468	200	Klik
469	https://www.literatuurplein.nl/wereldkaart.jsp?loc=469	http://web.archive.org/web/20191130210822/https://www.literatuurplein.nl/wereldkaart/?loc=469	200	Klik
469	https://www.literatuurplein.nl/wereldkaart/?loc=469	http://web.archive.org/web/20191130212912/https://www.literatuurplein.nl/wereldkaart/?loc=469	200	Klik
470	https://www.literatuurplein.nl/detail/wereldkaart/boedapest/470	http://web.archive.org/web/20191129181124/https://www.literatuurplein.nl/detail/wereldkaart/boedapest/470	200	Klik
470	https://www.literatuurplein.nl/wereldkaart.jsp?loc=470	http://web.archive.org/web/20191130210830/https://www.literatuurplein.nl/wereldkaart/?loc=470	200	Klik
471	https://www.literatuurplein.nl/detail/wereldkaart/ierland/471	http://web.archive.org/web/20191129181557/https://www.literatuurplein.nl/detail/wereldkaart/ierland/471	200	Klik
471	https://www.literatuurplein.nl/wereldkaart.jsp?loc=471	http://web.archive.org/web/20191130210837/https://www.literatuurplein.nl/wereldkaart/?loc=471	200	Klik
471	https://www.literatuurplein.nl/wereldkaart/?loc=471	http://web.archive.org/web/20191130212918/https://www.literatuurplein.nl/wereldkaart/?loc=471	200	Klik
472	https://www.literatuurplein.nl/wereldkaart.jsp?loc=472	http://web.archive.org/web/20191130210845/https://www.literatuurplein.nl/wereldkaart/?loc=472	200	Klik
473	https://www.literatuurplein.nl/detail/wereldkaart/ijsland/473	http://web.archive.org/web/20191129181605/https://www.literatuurplein.nl/detail/wereldkaart/ijsland/473	200	Klik
473	https://www.literatuurplein.nl/wereldkaart.jsp?loc=473	http://web.archive.org/web/20191130210853/https://www.literatuurplein.nl/wereldkaart/?loc=473	200	Klik
473	https://www.literatuurplein.nl/wereldkaart/?loc=473	http://web.archive.org/web/20191130212924/https://www.literatuurplein.nl/wereldkaart/?loc=473	200	Klik
474	https://www.literatuurplein.nl/wereldkaart.jsp?loc=474	http://web.archive.org/web/20191130210901/https://www.literatuurplein.nl/wereldkaart/?loc=474	200	Klik
475	https://www.literatuurplein.nl/detail/wereldkaart/italie/475	http://web.archive.org/web/20191129181655/https://www.literatuurplein.nl/detail/wereldkaart/italie/475	200	Klik
475	https://www.literatuurplein.nl/wereldkaart.jsp?loc=475	http://web.archive.org/web/20191130210909/https://www.literatuurplein.nl/wereldkaart/?loc=475	200	Klik
475	https://www.literatuurplein.nl/wereldkaart/?loc=475	http://web.archive.org/web/20191130212930/https://www.literatuurplein.nl/wereldkaart/?loc=475	200	Klik
476	https://www.literatuurplein.nl/detail/wereldkaart/rome/476	http://web.archive.org/web/20191129182258/https://www.literatuurplein.nl/detail/wereldkaart/rome/476	200	Klik
476	https://www.literatuurplein.nl/wereldkaart.jsp?loc=476	http://web.archive.org/web/20191130210917/https://www.literatuurplein.nl/wereldkaart/?loc=476	200	Klik
477	https://www.literatuurplein.nl/wereldkaart.jsp?loc=477	http://web.archive.org/web/20191130210928/https://www.literatuurplein.nl/wereldkaart/?loc=477	200	Klik
477	https://www.literatuurplein.nl/wereldkaart/?loc=477	http://web.archive.org/web/20191130212937/https://www.literatuurplein.nl/wereldkaart/?loc=477	200	Klik
478	https://www.literatuurplein.nl/detail/wereldkaart/sicilie/478	http://web.archive.org/web/20191129182344/https://www.literatuurplein.nl/detail/wereldkaart/sicilie/478	200	Klik
478	https://www.literatuurplein.nl/wereldkaart.jsp?loc=478	http://web.archive.org/web/20191130210937/https://www.literatuurplein.nl/wereldkaart/?loc=478	200	Klik
478	https://www.literatuurplein.nl/wereldkaart/?loc=478	http://web.archive.org/web/20191130212943/https://www.literatuurplein.nl/wereldkaart/?loc=478	200	Klik
479	https://www.literatuurplein.nl/wereldkaart.jsp?loc=479	http://web.archive.org/web/20191130210945/https://www.literatuurplein.nl/wereldkaart/?loc=479	200	Klik
480	https://www.literatuurplein.nl/wereldkaart.jsp?loc=480	http://web.archive.org/web/20191130210952/https://www.literatuurplein.nl/wereldkaart/?loc=480	200	Klik
481	https://www.literatuurplein.nl/detail/wereldkaart/kroatie/481	http://web.archive.org/web/20191129181753/https://www.literatuurplein.nl/detail/wereldkaart/kroatie/481	200	Klik
481	https://www.literatuurplein.nl/wereldkaart.jsp?loc=481	http://web.archive.org/web/20191130211000/https://www.literatuurplein.nl/wereldkaart/?loc=481	200	Klik
482	https://www.literatuurplein.nl/wereldkaart.jsp?loc=482	http://web.archive.org/web/20191130211007/https://www.literatuurplein.nl/wereldkaart/?loc=482	200	Klik
483	https://www.literatuurplein.nl/detail/wereldkaart/letland/483	http://web.archive.org/web/20191129181805/https://www.literatuurplein.nl/detail/wereldkaart/letland/483	200	Klik
483	https://www.literatuurplein.nl/wereldkaart.jsp?loc=483	http://web.archive.org/web/20191130211016/https://www.literatuurplein.nl/wereldkaart/?loc=483	200	Klik
484	https://www.literatuurplein.nl/wereldkaart.jsp?loc=484	http://web.archive.org/web/20191130211025/https://www.literatuurplein.nl/wereldkaart/?loc=484	200	Klik
487	https://www.literatuurplein.nl/detail/wereldkaart/litouwen/487	http://web.archive.org/web/20191129181829/https://www.literatuurplein.nl/detail/wereldkaart/litouwen/487	200	Klik
487	https://www.literatuurplein.nl/wereldkaart.jsp?loc=487	http://web.archive.org/web/20191130211033/https://www.literatuurplein.nl/wereldkaart/?loc=487	200	Klik
487	https://www.literatuurplein.nl/wereldkaart/?loc=487	http://web.archive.org/web/20191130212950/https://www.literatuurplein.nl/wereldkaart/?loc=487	200	Klik
488	https://www.literatuurplein.nl/wereldkaart/?loc=488	http://web.archive.org/web/20191130212956/https://www.literatuurplein.nl/wereldkaart/?loc=488	200	Klik
491	https://www.literatuurplein.nl/wereldkaart.jsp?loc=491	http://web.archive.org/web/20191130211048/https://www.literatuurplein.nl/wereldkaart/?loc=491	200	Klik
493	https://www.literatuurplein.nl/detail/wereldkaart/malta/493	http://web.archive.org/web/20191129181913/https://www.literatuurplein.nl/detail/wereldkaart/malta/493	200	Klik
493	https://www.literatuurplein.nl/wereldkaart.jsp?loc=493	http://web.archive.org/web/20191130211056/https://www.literatuurplein.nl/wereldkaart/?loc=493	200	Klik
493	https://www.literatuurplein.nl/wereldkaart/?loc=493	http://web.archive.org/web/20191130213002/https://www.literatuurplein.nl/wereldkaart/?loc=493	200	Klik
495	https://www.literatuurplein.nl/wereldkaart.jsp?loc=495	http://web.archive.org/web/20191130211103/https://www.literatuurplein.nl/wereldkaart/?loc=495	200	Klik
499	https://www.literatuurplein.nl/detail/wereldkaart/noorwegen/499	http://web.archive.org/web/20191129182110/https://www.literatuurplein.nl/detail/wereldkaart/noorwegen/499	200	Klik
499	https://www.literatuurplein.nl/wereldkaart.jsp?loc=499	http://web.archive.org/web/20191130211111/https://www.literatuurplein.nl/wereldkaart/?loc=499	200	Klik
