ID	LiteratuurpleinURL	LiteratuurpleinArchiefURL	ArchiefURLStatusCheck-05122019	
85986	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=85986	http://web.archive.org/web/20191129194510/https://www.literatuurplein.nl/evenementdetail?eventId=85986	200	Klik
86172	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86172	http://web.archive.org/web/20191129194518/https://www.literatuurplein.nl/evenementdetail?eventId=86172	200	Klik
86189	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86189	http://web.archive.org/web/20191129194524/https://www.literatuurplein.nl/evenementdetail?eventId=86189	200	Klik
86433	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86433	http://web.archive.org/web/20191129194531/https://www.literatuurplein.nl/evenementdetail?eventId=86433	200	Klik
86477	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86477	http://web.archive.org/web/20191129194538/https://www.literatuurplein.nl/evenementdetail?eventId=86477	200	Klik
86496	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86496	http://web.archive.org/web/20191129194609/https://www.literatuurplein.nl/evenementdetail?eventId=86496	200	Klik
86588	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86588	http://web.archive.org/web/20191129194616/https://www.literatuurplein.nl/evenementdetail?eventId=86588	200	Klik
86627	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86627	http://web.archive.org/web/20191129194622/https://www.literatuurplein.nl/evenementdetail?eventId=86627	200	Klik
86798	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86798	http://web.archive.org/web/20191129194629/https://www.literatuurplein.nl/evenementdetail?eventId=86798	200	Klik
86799	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86799	http://web.archive.org/web/20191129194636/https://www.literatuurplein.nl/evenementdetail?eventId=86799	200	Klik
86830	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86830	http://web.archive.org/web/20191129194643/https://www.literatuurplein.nl/evenementdetail?eventId=86830	200	Klik
86844	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=86844	http://web.archive.org/web/20191129194650/https://www.literatuurplein.nl/evenementdetail?eventId=86844	200	Klik
87105	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=87105	http://web.archive.org/web/20191129194658/https://www.literatuurplein.nl/evenementdetail?eventId=87105	200	Klik
87162	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=87162	http://web.archive.org/web/20191129194705/https://www.literatuurplein.nl/evenementdetail?eventId=87162	200	Klik
87186	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=87186	http://web.archive.org/web/20191129194712/https://www.literatuurplein.nl/evenementdetail?eventId=87186	200	Klik
87620	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=87620	http://web.archive.org/web/20191129194718/https://www.literatuurplein.nl/evenementdetail?eventId=87620	200	Klik
87980	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=87980	http://web.archive.org/web/20191129194726/https://www.literatuurplein.nl/evenementdetail?eventId=87980	200	Klik
88175	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=88175	http://web.archive.org/web/20191129194733/https://www.literatuurplein.nl/evenementdetail?eventId=88175	200	Klik
88208	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=88208	http://web.archive.org/web/20191129194740/https://www.literatuurplein.nl/evenementdetail?eventId=88208	200	Klik
88578	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=88578	http://web.archive.org/web/20191129194747/https://www.literatuurplein.nl/evenementdetail?eventId=88578	200	Klik
89251	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=89251	http://web.archive.org/web/20191129194754/https://www.literatuurplein.nl/evenementdetail?eventId=89251	200	Klik
89459	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=89459	http://web.archive.org/web/20191129194801/https://www.literatuurplein.nl/evenementdetail?eventId=89459	200	Klik
89885	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=89885	http://web.archive.org/web/20191129194815/https://www.literatuurplein.nl/evenementdetail?eventId=89885	200	Klik
90187	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=90187	http://web.archive.org/web/20191129194822/https://www.literatuurplein.nl/evenementdetail?eventId=90187	200	Klik
90769	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=90769	http://web.archive.org/web/20191129194829/https://www.literatuurplein.nl/evenementdetail?eventId=90769	200	Klik
90804	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=90804	http://web.archive.org/web/20191129194836/https://www.literatuurplein.nl/evenementdetail?eventId=90804	200	Klik
91012	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=91012	http://web.archive.org/web/20191129194843/https://www.literatuurplein.nl/evenementdetail?eventId=91012	200	Klik
91345	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=91345	http://web.archive.org/web/20191129194850/https://www.literatuurplein.nl/evenementdetail?eventId=91345	200	Klik
91598	https://www.literatuurplein.nl/detail/evenement/boek-tijd-voor-een-boek/91598	http://web.archive.org/web/20191129102753/https://www.literatuurplein.nl/detail/evenement/boek-tijd-voor-een-boek/91598	200	Klik
91598	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=91598	http://web.archive.org/web/20191129194856/https://www.literatuurplein.nl/evenementdetail?eventId=91598	200	Klik
91640	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=91640	http://web.archive.org/web/20191129194903/https://www.literatuurplein.nl/evenementdetail?eventId=91640	200	Klik
92416	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=92416	http://web.archive.org/web/20191129194910/https://www.literatuurplein.nl/evenementdetail?eventId=92416	200	Klik
92659	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=92659	http://web.archive.org/web/20191129194917/https://www.literatuurplein.nl/evenementdetail?eventId=92659	200	Klik
93033	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=93033	http://web.archive.org/web/20191129194945/https://www.literatuurplein.nl/evenementdetail?eventId=93033	200	Klik
93398	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=93398	http://web.archive.org/web/20191129194951/https://www.literatuurplein.nl/evenementdetail?eventId=93398	200	Klik
93677	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=93677	http://web.archive.org/web/20191129194958/https://www.literatuurplein.nl/evenementdetail?eventId=93677	200	Klik
93700	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=93700	http://web.archive.org/web/20191129195005/https://www.literatuurplein.nl/evenementdetail?eventId=93700	200	Klik
94175	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=94175	http://web.archive.org/web/20191129203151/https://www.literatuurplein.nl/evenementdetail?eventId=94175	200	Klik
94175	https://www.literatuurplein.nl/evenementdetail?eventId=94175	http://web.archive.org/web/20191129203423/https://www.literatuurplein.nl/evenementdetail?eventId=94175	200	Klik
94216	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=94216	http://web.archive.org/web/20191129203158/https://www.literatuurplein.nl/evenementdetail?eventId=94216	200	Klik
94371	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=94371	http://web.archive.org/web/20191129203205/https://www.literatuurplein.nl/evenementdetail?eventId=94371	200	Klik
95243	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=95243	http://web.archive.org/web/20191129203213/https://www.literatuurplein.nl/evenementdetail?eventId=95243	200	Klik
95363	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=95363	http://web.archive.org/web/20191129203220/https://www.literatuurplein.nl/evenementdetail?eventId=95363	200	Klik
95467	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=95467	http://web.archive.org/web/20191129203227/https://www.literatuurplein.nl/evenementdetail?eventId=95467	200	Klik
95952	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=95952	http://web.archive.org/web/20191129203234/https://www.literatuurplein.nl/evenementdetail?eventId=95952	200	Klik
96057	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=96057	http://web.archive.org/web/20191129203241/https://www.literatuurplein.nl/evenementdetail?eventId=96057	200	Klik
96528	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=96528	http://web.archive.org/web/20191129203248/https://www.literatuurplein.nl/evenementdetail?eventId=96528	200	Klik
96894	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=96894	http://web.archive.org/web/20191129203256/https://www.literatuurplein.nl/evenementdetail?eventId=96894	200	Klik
96949	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=96949	http://web.archive.org/web/20191129203302/https://www.literatuurplein.nl/evenementdetail?eventId=96949	200	Klik
96998	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=96998	http://web.archive.org/web/20191129203310/https://www.literatuurplein.nl/evenementdetail?eventId=96998	200	Klik
97222	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=97222	http://web.archive.org/web/20191129203318/https://www.literatuurplein.nl/evenementdetail?eventId=97222	200	Klik
97601	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=97601	http://web.archive.org/web/20191129203326/https://www.literatuurplein.nl/evenementdetail?eventId=97601	200	Klik
97721	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=97721	http://web.archive.org/web/20191129203333/https://www.literatuurplein.nl/evenementdetail?eventId=97721	200	Klik
98508	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=98508	http://web.archive.org/web/20191129203339/https://www.literatuurplein.nl/evenementdetail?eventId=98508	200	Klik
99602	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=99602	http://web.archive.org/web/20191129203346/https://www.literatuurplein.nl/evenementdetail?eventId=99602	200	Klik
100779	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=100779	http://web.archive.org/web/20191129192302/https://www.literatuurplein.nl/evenementdetail?eventId=100779	200	Klik
101109	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=101109	http://web.archive.org/web/20191129192309/https://www.literatuurplein.nl/evenementdetail?eventId=101109	200	Klik
101555	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=101555	http://web.archive.org/web/20191129192316/https://www.literatuurplein.nl/evenementdetail?eventId=101555	200	Klik
101564	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=101564	http://web.archive.org/web/20191129192323/https://www.literatuurplein.nl/evenementdetail?eventId=101564	200	Klik
101822	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=101822	http://web.archive.org/web/20191129192330/https://www.literatuurplein.nl/evenementdetail?eventId=101822	200	Klik
102354	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=102354	http://web.archive.org/web/20191129192337/https://www.literatuurplein.nl/evenementdetail?eventId=102354	200	Klik
102628	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=102628	http://web.archive.org/web/20191129192343/https://www.literatuurplein.nl/evenementdetail?eventId=102628	200	Klik
102648	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=102648	http://web.archive.org/web/20191129192352/https://www.literatuurplein.nl/evenementdetail?eventId=102648	200	Klik
103430	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=103430	http://web.archive.org/web/20191129192406/https://www.literatuurplein.nl/evenementdetail?eventId=103430	200	Klik
103455	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=103455	http://web.archive.org/web/20191129192413/https://www.literatuurplein.nl/evenementdetail?eventId=103455	200	Klik
103894	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=103894	http://web.archive.org/web/20191129192420/https://www.literatuurplein.nl/evenementdetail?eventId=103894	200	Klik
104000	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=104000	http://web.archive.org/web/20191129192426/https://www.literatuurplein.nl/evenementdetail?eventId=104000	200	Klik
104065	https://www.literatuurplein.nl/evenementdetail?eventId=104065	http://web.archive.org/web/20191129203352/https://www.literatuurplein.nl/evenementdetail?eventId=104065	200	Klik
104223	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=104223	http://web.archive.org/web/20191129192433/https://www.literatuurplein.nl/evenementdetail?eventId=104223	200	Klik
104388	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=104388	http://web.archive.org/web/20191129192440/https://www.literatuurplein.nl/evenementdetail?eventId=104388	200	Klik
105044	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=105044	http://web.archive.org/web/20191129192447/https://www.literatuurplein.nl/evenementdetail?eventId=105044	200	Klik
105435	https://www.literatuurplein.nl/detail/evenement/dark-heart/105435	http://web.archive.org/web/20191129102759/https://www.literatuurplein.nl/detail/evenement/dark-heart/105435	200	Klik
105938	https://www.literatuurplein.nl/detail/evenement/we-need-to-talk-about-kevin/105938	http://web.archive.org/web/20191129102854/https://www.literatuurplein.nl/detail/evenement/we-need-to-talk-about-kevin/105938	200	Klik
106308	https://www.literatuurplein.nl/detail/evenement/de-vijf-en-de-piratenschat/106308	http://web.archive.org/web/20191129102811/https://www.literatuurplein.nl/detail/evenement/de-vijf-en-de-piratenschat/106308	200	Klik
106521	https://www.literatuurplein.nl/detail/evenement/de-mooiste-sprookjes-de-zoutprinses/106521	http://web.archive.org/web/20191129102805/https://www.literatuurplein.nl/detail/evenement/de-mooiste-sprookjes-de-zoutprinses/106521	200	Klik
108114	https://www.literatuurplein.nl/detail/evenement/knielen-op-een-bed-violen/108114	http://web.archive.org/web/20191129102836/https://www.literatuurplein.nl/detail/evenement/knielen-op-een-bed-violen/108114	200	Klik
108825	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=108825	http://web.archive.org/web/20191129192454/https://www.literatuurplein.nl/evenementdetail?eventId=108825	200	Klik
109421	https://www.literatuurplein.nl/detail/evenement/zappbios-the-secret-of-moonacre-de-maanprinses-en-het-geheim-van-het-witte-paard/109421	http://web.archive.org/web/20191129102907/https://www.literatuurplein.nl/detail/evenement/zappbios-the-secret-of-moonacre-de-maanprinses-en-het-geheim-van-het-witte-paard/109421	200	Klik
110099	https://www.literatuurplein.nl/detail/evenement/de-wereld-draait-door-met-bibian-mantel-en-siegfried-woldhek-herhaling-/110099	http://web.archive.org/web/20191129102823/https://www.literatuurplein.nl/detail/evenement/de-wereld-draait-door-met-bibian-mantel-en-siegfried-woldhek-herhaling-/110099	200	Klik
111272	https://www.literatuurplein.nl/evenementdetail.jsp?eventId=111272	http://web.archive.org/web/20191129192501/https://www.literatuurplein.nl/evenementdetail?eventId=111272	200	Klik
111739	https://www.literatuurplein.nl/detail/evenement/de-wereld-draait-door-met-auke-kok-ilse-warringa-diederik-ebbinge-en-frans-geza-weisz-herhaling-/111739	http://web.archive.org/web/20191129102817/https://www.literatuurplein.nl/detail/evenement/de-wereld-draait-door-met-auke-kok-ilse-warringa-diederik-ebbinge-en-frans-geza-weisz-herhaling-/111739	200	Klik
111824	https://www.literatuurplein.nl/detail/evenement/zappbios-die-schwarzen-bruder-levende-bezems/111824	http://web.archive.org/web/20191129102900/https://www.literatuurplein.nl/detail/evenement/zappbios-die-schwarzen-bruder-levende-bezems/111824	200	Klik
112088	https://www.literatuurplein.nl/detail/evenement/poirot-the-clocks/112088	http://web.archive.org/web/20191129102842/https://www.literatuurplein.nl/detail/evenement/poirot-the-clocks/112088	200	Klik
112614	https://www.literatuurplein.nl/detail/evenement/international-literature-festival-utrecht-2018/112614	http://web.archive.org/web/20191129102830/https://www.literatuurplein.nl/detail/evenement/international-literature-festival-utrecht-2018/112614	200	Klik
112624	https://www.literatuurplein.nl/detail/evenement/start-cursus-van-the-hobbit-tot-game-of-thrones/112624	http://web.archive.org/web/20191129102848/https://www.literatuurplein.nl/detail/evenement/start-cursus-van-the-hobbit-tot-game-of-thrones/112624	200	Klik
	https://www.literatuurplein.nl/evenementaanmelden.jsp	http://web.archive.org/web/20191129192255/https://www.literatuurplein.nl/evenementaanmelden	200	Klik
